# stan_version_major = 2
# stan_version_minor = 32
# stan_version_patch = 2
# model = model_1aa937a9e322_model
# start_datetime = 2023-06-14 20:12:23 UTC
# method = sample (Default)
#   sample
#     num_samples = 2000
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /var/folders/fy/v4w9p72s7c996w8l8qfthxq40000gn/T/RtmpLONWRn/standata-1aa96d3f9593.json
# init = 2 (Default)
# random
#   seed = 2356
# output
#   file = /var/folders/fy/v4w9p72s7c996w8l8qfthxq40000gn/T/RtmpLONWRn/model_363cd2b8b5b24abb691f84f4f79ef391-202306141712-2-502d3c.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = /var/folders/fy/v4w9p72s7c996w8l8qfthxq40000gn/T/RtmpLONWRn/model_363cd2b8b5b24abb691f84f4f79ef391-profile-202306141712-2-1aace7.csv
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.32.2
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Intercept,bs.1,zs_1_1.1,zs_1_1.2,zs_1_1.3,zs_1_1.4,zs_1_1.5,zs_1_1.6,zs_1_1.7,zs_1_1.8,sds_1.1,zs_2_1.1,zs_2_1.2,zs_2_1.3,zs_2_1.4,zs_2_1.5,zs_2_1.6,zs_2_1.7,zs_2_1.8,sds_2.1,ar.1,sigma,nu,s_1_1.1,s_1_1.2,s_1_1.3,s_1_1.4,s_1_1.5,s_1_1.6,s_1_1.7,s_1_1.8,s_2_1.1,s_2_1.2,s_2_1.3,s_2_1.4,s_2_1.5,s_2_1.6,s_2_1.7,s_2_1.8,lprior,b_Intercept
-191.644,0.989147,0.0417932,7,127,0,202.591,-0.069675,-8.63504,-1.59756,-1.50573,-1.04511,-1.23776,0.266594,-1.07957,-1.41606,0.627789,3.0199,-0.381543,0.817214,1.22623,-1.3536,1.20393,1.35034,1.68645,-1.73588,0.152371,0.188196,0.374194,3.21899,-4.82446,-4.54717,-3.15612,-3.7379,0.805087,-3.26019,-4.27637,1.89586,-0.0581362,0.12452,0.186843,-0.20625,0.183445,0.205753,0.256967,-0.264498,-10.1545,-0.069675
-190.378,0.990222,0.0417932,6,127,0,203.066,-0.152557,-12.8124,0.294087,-0.732721,-1.31186,-0.948959,0.585377,-1.60226,-1.37375,1.13803,3.27882,-0.60486,0.859561,1.54544,-0.586589,-0.289559,0.290371,1.19536,-0.287295,0.134442,0.174315,0.37869,2.29156,0.964257,-2.40246,-4.30136,-3.11146,1.91935,-5.25353,-4.50429,3.7314,-0.0813187,0.115561,0.207772,-0.0788623,-0.038929,0.0390381,0.160706,-0.0386245,-10.5135,-0.152557
-188.242,0.986238,0.0417932,6,127,0,209.228,-0.112348,-8.96162,-0.503391,-1.51686,-0.971593,-1.17112,0.727616,-1.06345,-0.481425,-0.673595,3.36236,-0.51945,0.516515,1.04684,-1.17724,0.616679,-0.342855,1.44753,-0.780818,0.138259,0.371378,0.37206,2.75691,-1.69258,-5.10023,-3.26685,-3.93774,2.44651,-3.57569,-1.61873,-2.26487,-0.0718188,0.0714131,0.144736,-0.162764,0.0852617,-0.047403,0.200134,-0.107955,-10.4126,-0.112348
-195.661,0.999933,0.0417932,6,63,0,202.086,-0.249578,-3.11053,0.473319,-1.24285,-0.583082,-0.872433,2.33398,-1.47286,-0.876443,1.54133,2.8914,-0.525387,1.50969,1.80535,-0.247802,0.840886,0.234374,-0.522295,-0.455658,0.0667416,0.3875,0.369003,2.21041,1.36856,-3.59359,-1.68593,-2.52256,6.74848,-4.25864,-2.53415,4.45661,-0.0350652,0.100759,0.120492,-0.0165387,0.056122,0.0156425,-0.0348588,-0.0304113,-10.3703,-0.249578
-195.816,0.900736,0.0417932,7,127,0,208.19,-0.273179,-0.438158,-0.820199,-1.28212,-0.32673,-0.780369,1.44929,-1.9098,0.382249,-0.513854,2.72339,-0.541423,1.30884,1.01264,0.273311,0.920054,1.2657,0.347287,-0.106642,0.0660872,0.382296,0.352717,2.48587,-2.23372,-3.49172,-0.889812,-2.12525,3.94698,-5.20113,1.04101,-1.39942,-0.0357811,0.0864976,0.0669226,0.0180624,0.0608038,0.0836466,0.0229512,-0.00704764,-10.2086,-0.273179
-196.803,0.987593,0.0417932,6,127,0,205.493,-0.231015,-0.154878,-1.274,-1.36269,-0.470376,-0.539926,1.92211,-1.79408,0.565855,-0.897522,3.03343,-0.561004,1.32196,0.162621,0.272607,1.29041,1.48862,1.21476,0.379307,0.0683967,0.432722,0.382616,2.52907,-3.86459,-4.13361,-1.42685,-1.63782,5.83059,-5.44222,1.71648,-2.72257,-0.0383708,0.0904176,0.0111228,0.0186454,0.0882597,0.101816,0.0830855,0.0259433,-10.3295,-0.231015
-191.491,0.997621,0.0417932,6,127,0,208.548,-0.12932,-11.5146,-0.244021,-1.17827,-0.802204,-0.835873,0.632818,-0.691861,-1.52419,-0.0220843,4.89304,-1.137,0.920606,0.820254,-1.17245,2.34522,0.0147344,-0.514886,0.141894,0.0794531,0.363152,0.380717,4.08144,-1.194,-5.76534,-3.92521,-4.08996,3.0964,-3.3853,-7.45791,-0.108059,-0.090338,0.073145,0.0651717,-0.093155,0.186335,0.00117069,-0.0409092,0.0112739,-10.8537,-0.12932
-190.582,0.967098,0.0417932,7,127,0,199.033,-0.0754777,-11.6554,-0.854852,-1.35368,-1.36457,-1.03233,0.261448,-0.90546,-0.506296,0.17948,3.21624,-0.509832,1.06077,2.08878,-2.09771,1.21517,1.55651,1.4353,-1.17216,0.0917357,0.16741,0.423953,2.72022,-2.74941,-4.35375,-4.38878,-3.32023,0.840881,-2.91218,-1.62837,0.57725,-0.0467698,0.0973106,0.191616,-0.192435,0.111474,0.142787,0.131669,-0.107529,-10.3614,-0.0754777
-190.27,0.930018,0.0417932,6,127,0,204.756,-0.0968416,-12.7442,0.0525744,-1.18551,-1.39268,-1.12457,0.157776,-0.90086,-0.868669,1.28902,3.04804,-0.375044,0.491887,1.03802,-1.10324,0.196684,2.14442,2.93273,-0.0782993,0.158872,0.287128,0.386881,3.6196,0.160249,-3.61347,-4.24493,-3.42773,0.480908,-2.74586,-2.64774,3.929,-0.059584,0.0781472,0.164913,-0.175274,0.0312476,0.340689,0.465928,-0.0124396,-10.09,-0.0968416
-188.387,0.997785,0.0417932,6,127,0,201.893,-0.0887119,-7.02088,-1.29928,-1.43642,-0.901828,-1.20171,0.796411,-0.627412,-0.755764,1.27814,3.51081,-0.727295,1.05625,1.2775,-0.864329,1.12772,2.12446,0.924006,-0.092018,0.106279,0.289947,0.408664,3.42628,-4.5615,-5.04298,-3.16615,-4.21896,2.79605,-2.20272,-2.65334,4.48732,-0.0772963,0.112258,0.135772,-0.0918602,0.119854,0.225786,0.0982026,-0.0097796,-10.3316,-0.0887119
-190.062,0.967119,0.0417932,6,127,0,196.457,-0.184884,-6.43228,-0.315236,-1.2898,-0.835507,-0.792215,1.42359,-1.42308,-1.13801,0.0514613,2.70672,-0.765822,1.02225,1.17637,-1.24096,1.51631,1.16175,1.91202,0.400597,0.0934249,0.33615,0.403333,3.23231,-0.853254,-3.49113,-2.26148,-2.1443,3.85325,-3.85188,-3.08026,0.139291,-0.0715469,0.0955037,0.109902,-0.115937,0.141661,0.108536,0.17863,0.0374257,-10.0177,-0.184884
-185.506,0.969414,0.0417932,6,63,0,197.885,-0.191032,-10.099,-0.992954,-0.916618,-1.10948,-0.741848,0.325417,-1.30437,-0.211941,-0.199692,3.44085,-0.540542,0.775687,1.42024,-0.740857,1.13701,1.01086,0.673223,-0.485091,0.104106,0.264246,0.344023,2.89365,-3.41661,-3.15395,-3.81755,-2.55259,1.11971,-4.48814,-0.729258,-0.68711,-0.0562738,0.0807537,0.147856,-0.0771278,0.11837,0.105237,0.0700866,-0.0505009,-10.4093,-0.191032
-188.854,0.995322,0.0417932,6,63,0,196.012,-0.147973,-10.8233,1.41013,-1.63065,-1.05297,-1.47135,0.314022,-1.59216,-1.25158,0.501412,2.9378,-0.547127,0.844234,1.74901,-1.15635,1.1861,2.24039,1.02613,0.134592,0.0907394,0.282176,0.38039,2.72325,4.14268,-4.79052,-3.09343,-4.32254,0.922536,-4.67744,-3.6769,1.47305,-0.049646,0.0766052,0.158704,-0.104927,0.107626,0.203292,0.0931103,0.0122128,-10.2341,-0.147973
-189.417,0.992595,0.0417932,6,63,0,198.265,-0.113394,-12.2297,0.790883,-0.948848,-1.71025,-0.730104,1.3055,-1.55993,-1.44921,0.712884,2.43827,-0.379993,0.803894,0.870619,-1.34492,0.901543,1.39457,-0.0444271,1.36039,0.125492,0.230255,0.329168,2.03685,1.92839,-2.31355,-4.17005,-1.78019,3.18316,-3.80354,-3.53357,1.7382,-0.047686,0.100882,0.109256,-0.168776,0.113136,0.175007,-0.00557525,0.170718,-10.2469,-0.113394
-188.861,0.952778,0.0417932,7,127,0,199.805,-0.0823965,-15.1977,1.65231,-1.32595,-1.16808,-1.00125,-0.1681,-0.971948,-0.935909,-0.456989,3.44181,-0.326566,0.453682,1.24025,-0.31864,-0.620502,2.40947,-0.896176,0.300695,0.173729,0.232992,0.361482,2.51061,5.68692,-4.56367,-4.02031,-3.44612,-0.578568,-3.34526,-3.22122,-1.57287,-0.056734,0.0788177,0.215468,-0.055357,-0.107799,0.418595,-0.155692,0.0522395,-10.5182,-0.0823965
-192.18,0.938916,0.0417932,7,127,0,199.605,-0.204049,-8.97076,-0.899602,-0.838609,-0.607177,-0.707575,0.743646,-1.02953,-1.79535,-0.00828612,5.45615,-0.476387,0.778681,0.885238,-1.28605,1.44311,-0.458497,1.69844,-0.496365,0.134198,0.422186,0.300429,2.04841,-4.90836,-4.57558,-3.31285,-3.86063,4.05745,-5.61727,-9.79567,-0.0452103,-0.0639302,0.104498,0.118797,-0.172585,0.193663,-0.0615294,0.227928,-0.0666112,-11.5906,-0.204049
-194.766,1,0.0417932,7,127,0,202.995,-0.0831464,-7.87483,0.494187,-1.06561,-0.696447,-0.718323,0.0500781,-1.07569,0.0250675,0.233976,3.62169,-0.874313,1.78591,2.7735,0.567286,-0.633148,2.57787,-0.490562,-0.287051,0.0619847,0.321848,0.35551,2.76657,1.78979,-3.85932,-2.52232,-2.60155,0.181368,-3.89584,0.0907868,0.847388,-0.054194,0.110699,0.171914,0.035163,-0.0392455,0.159789,-0.0304073,-0.0177928,-10.5248,-0.0831464
-196.596,0.99137,0.0417932,6,127,0,202.957,-0.137763,-7.75224,0.48139,-1.15151,-0.800811,-1.04265,0.782075,-1.58153,-0.680139,0.729537,3.71541,-0.824328,0.867087,2.83161,0.441304,-1.39252,3.19204,-0.27194,-0.72892,0.0638571,0.366678,0.344067,2.19797,1.78856,-4.27833,-2.97534,-3.87387,2.90573,-5.87603,-2.52699,2.71053,-0.0526392,0.0553697,0.180818,0.0281804,-0.0889221,0.203835,-0.0173653,-0.0465467,-10.7389,-0.137763
-200.185,0.94804,0.0417932,7,127,0,208.654,-0.144263,-7.53709,0.956385,-1.04702,-0.672426,-0.665752,0.166804,-1.63253,0.185898,0.273323,3.50219,-0.669598,0.480621,-0.462502,-1.85617,1.92572,-1.45489,1.17074,0.193189,0.0803502,0.414321,0.430015,3.10784,3.34945,-3.66686,-2.35497,-2.33159,0.584179,-5.71744,0.651051,0.957228,-0.0538023,0.038618,-0.0371621,-0.149144,0.154732,-0.1169,0.094069,0.0155227,-10.3938,-0.144263
-198.14,0.994649,0.0417932,7,127,0,213.113,-0.147658,-6.40592,-1.65439,-2.24165,-1.21388,-1.11819,0.900988,-0.500346,-0.349661,1.15714,2.12582,-0.931452,1.43698,1.47888,0.181386,-1.72305,2.62852,-0.763227,-0.108921,0.0659956,0.444727,0.359076,2.12266,-3.51694,-4.76534,-2.58049,-2.37707,1.91534,-1.06365,-0.743316,2.45987,-0.0614717,0.0948341,0.0975994,0.0119707,-0.113714,0.173471,-0.0503696,-0.00718832,-10.0957,-0.147658
-198.402,0.93439,0.0417932,6,127,0,210.808,-0.149151,-11.0811,1.38621,-0.703071,-1.16677,-0.720623,0.510167,-1.2049,0.171502,1.57063,3.0191,-1.03202,2.02595,1.77484,-1.06765,-0.897781,2.03512,0.614497,1.54823,0.0494384,0.317525,0.428958,3.78937,4.1851,-2.12264,-3.5226,-2.17563,1.54024,-3.63772,0.517781,4.74189,-0.0510215,0.10016,0.0877453,-0.052783,-0.0443849,0.100613,0.0303797,0.0765423,-10.0489,-0.149151
-198.515,0.995501,0.0417932,7,127,0,211.291,-0.167614,-6.97214,0.514727,-1.23675,-0.723476,-0.669587,1.40237,-1.05982,-0.641454,-0.657107,3.17601,-0.849644,0.905443,1.01217,0.907704,1.5551,0.35877,0.325323,-2.28001,0.096305,0.289236,0.398164,2.49127,1.63478,-3.92795,-2.29777,-2.12662,4.45393,-3.36598,-2.03726,-2.08698,-0.081825,0.0871986,0.097477,0.0874164,0.149764,0.0345513,0.0313302,-0.219576,-10.405,-0.167614
-197.978,0.954371,0.0417932,7,127,0,211.242,-0.149336,-5.95892,0.927568,-1.41761,-0.816526,-0.692984,1.46299,-1.06503,-0.532794,-0.553568,2.8365,-0.860753,0.870426,0.934072,0.886756,1.58022,0.687212,0.110185,-1.76697,0.0887687,0.324298,0.410571,2.36596,2.63104,-4.02105,-2.31607,-1.96564,4.14976,-3.02095,-1.51127,-1.57019,-0.076408,0.0772666,0.0829164,0.0787162,0.140275,0.061003,0.00978099,-0.156852,-10.2983,-0.149336
-196.879,0.991666,0.0417932,7,127,0,209.495,-0.130411,-0.968248,-1.41994,-0.889592,-0.203218,-0.821309,0.0904712,-1.26166,0.500294,0.588575,3.6364,-0.677357,1.60361,1.75457,-0.418307,-0.497308,1.92316,-1.4213,0.567872,0.0801422,0.464748,0.372147,2.53462,-5.16346,-3.23491,-0.738981,-2.9866,0.328989,-4.58789,1.81927,2.14029,-0.0542849,0.128517,0.140615,-0.033524,-0.0398553,0.154126,-0.113906,0.0455105,-10.5965,-0.130411
-192.22,0.985302,0.0417932,7,127,0,206.435,-0.205199,-7.79508,0.849872,-1.71618,-1.10047,-1.10795,1.1949,-0.663128,0.423035,1.90233,3.06585,-0.271494,0.720379,2.00407,-1.29768,0.813608,1.03967,0.579617,-0.665948,0.137827,0.298266,0.350684,2.30356,2.60558,-5.26156,-3.37387,-3.39681,3.66339,-2.03305,1.29696,5.83224,-0.0374191,0.0992875,0.276214,-0.178854,0.112137,0.143294,0.0798867,-0.0917855,-10.4134,-0.205199
-190.507,0.982905,0.0417932,7,127,0,201.32,-0.121783,-8.21674,-0.410205,-2.28847,-1.22423,-1.24722,0.622847,-0.275466,-0.354212,-0.0107773,2.17659,-0.54353,0.739278,0.321828,-0.112272,0.573575,0.13165,-0.74471,0.989147,0.117909,0.35909,0.328354,1.94639,-0.892847,-4.98107,-2.66464,-2.71468,1.35568,-0.599576,-0.770974,-0.0234578,-0.0640873,0.0871678,0.0379465,-0.013238,0.0676298,0.0155228,-0.0878083,0.11663,-10.1826,-0.121783
-191.105,0.990717,0.0417932,6,127,0,204.1,-0.17432,-10.4038,-0.986844,-0.8054,-0.886625,-0.797311,-0.520929,-1.54633,-1.33131,0.543188,3.02083,-0.541248,1.17981,2.53105,-0.909807,-0.114196,1.41041,1.22968,0.612915,0.0900528,0.230362,0.34234,2.22524,-2.98109,-2.43298,-2.67834,-2.40854,-1.57364,-4.67119,-4.02165,1.64088,-0.0487409,0.106245,0.227928,-0.0819307,-0.0102836,0.127011,0.110737,0.0551947,-10.4189,-0.17432
-189.84,0.995236,0.0417932,6,127,0,203.655,-0.139194,-7.76762,0.273095,-0.750535,-0.992628,-0.704078,0.844548,-1.84529,0.309821,0.81093,3.56553,-0.663012,1.16531,2.38949,-1.63112,0.205425,1.36737,-0.440513,0.957948,0.0811167,0.259285,0.4218,2.59745,0.973728,-2.67605,-3.53924,-2.51041,3.01126,-6.57943,1.10467,2.89139,-0.0537813,0.0945263,0.193827,-0.132311,0.0166634,0.110917,-0.035733,0.0777056,-10.5502,-0.139194
-195.839,0.959841,0.0417932,6,127,0,202.949,-0.120112,-9.28206,1.96953,-1.40134,-0.811207,-0.932406,0.187706,-1.51315,0.280606,0.139871,3.41096,-0.762384,1.21441,2.31624,-1.39901,0.648686,-0.152506,1.65288,-0.0546356,0.0578119,0.18851,0.338928,2.77293,6.71799,-4.77992,-2.767,-3.1804,0.640259,-5.1613,0.957138,0.477095,-0.0440749,0.0702071,0.133907,-0.0808795,0.0375018,-0.0088167,0.0955561,-0.00315859,-10.4259,-0.120112
-198.477,0.880762,0.0417932,7,127,0,208.989,-0.142282,-5.11135,-1.75654,-0.861139,-0.373032,-0.247614,-0.0804529,-1.08709,-1.2214,0.0946471,2.13282,-0.363913,1.19309,1.6986,0.87061,0.0153847,0.895214,-1.04903,0.651517,0.0910816,0.523592,0.333925,2.01043,-3.74638,-1.83665,-0.795608,-0.528116,-0.171591,-2.31857,-2.60502,0.201865,-0.0331458,0.108669,0.154711,0.0792966,0.00140127,0.0815375,-0.095547,0.0593413,-10.14,-0.142282
-199.148,0.987861,0.0417932,7,127,0,211.751,-0.16466,-12.4454,2.56781,-1.3509,-0.870621,-0.910269,0.540424,-0.666185,-0.429585,-0.0949574,3.96804,-0.712902,0.792904,1.01057,-1.54995,-0.674499,-1.09925,1.156,-0.00191626,0.0743798,0.105302,0.40402,3.08191,10.1892,-5.36042,-3.45466,-3.61198,2.14443,-2.64345,-1.70461,-0.376795,-0.0530255,0.058976,0.0751661,-0.115285,-0.0501691,-0.0817622,0.0859828,-0.000142531,-10.6097,-0.16466
-189.636,0.980911,0.0417932,6,63,0,208.187,-0.140632,-16.4205,-0.197317,-1.3206,-1.58019,-0.873126,0.641964,-0.73358,-1.31049,-0.929273,3.61991,-0.705323,1.05668,0.886369,-1.60707,-0.116754,0.694122,-0.152036,-0.961364,0.0972752,0.223988,0.403991,2.66877,-0.714271,-4.78046,-5.72015,-3.16064,2.32385,-2.6555,-4.74384,-3.36389,-0.0686104,0.102789,0.0862217,-0.156328,-0.0113572,0.0675209,-0.0147893,-0.0935169,-10.5537,-0.140632
-187.673,0.913123,0.0417932,7,127,0,199.808,-0.138706,-3.39954,-0.789617,-0.95443,-0.580504,-0.862501,1.00002,-2.43963,-0.239728,0.478962,2.74271,-0.316665,0.683001,0.405747,0.0884226,0.269718,1.54188,0.97286,0.0283722,0.150165,0.215958,0.322382,1.61281,-2.16569,-2.61773,-1.59216,-2.36559,2.74277,-6.6912,-0.657506,1.31366,-0.0475521,0.102563,0.060929,0.013278,0.0405023,0.231537,0.14609,0.00426052,-10.5616,-0.138706
-183.385,0.987073,0.0417932,7,127,0,199.84,-0.155851,-17.3491,-0.347907,-1.12109,-1.01489,-0.740326,0.554131,0.044386,-2.31487,0.0913876,5.41131,-0.375166,0.447624,0.922,-0.725382,0.369984,0.874883,1.34557,-0.129861,0.211985,0.277678,0.409242,3.53918,-1.88263,-6.06656,-5.49189,-4.00614,2.99857,0.240186,-12.5265,0.494527,-0.0795295,0.0948894,0.19545,-0.15377,0.0784309,0.185462,0.28524,-0.0275285,-11.1839,-0.155851
-184.027,0.862366,0.0417932,6,63,0,194.046,-0.139029,-15.7218,0.756976,-0.962624,-1.17291,-0.697058,0.602392,-1.00329,-1.92808,-0.0546709,4.25158,-0.20261,0.345025,0.781857,-0.956264,1.53436,1.13325,0.176156,-0.132861,0.211286,0.17168,0.381234,3.49289,3.21835,-4.09268,-4.98675,-2.9636,2.56112,-4.26556,-8.19739,-0.232438,-0.0428087,0.072899,0.165196,-0.202045,0.324189,0.239439,0.0372193,-0.0280716,-10.6589,-0.139029
-183.496,0.979244,0.0417932,6,63,0,190.875,-0.0311182,-14.5574,-0.733122,-0.866783,-1.30697,-0.955261,0.160916,-1.4291,-1.67527,-0.216948,3.63732,-0.337706,0.412639,0.778967,-0.372014,0.535377,0.741668,0.136834,-1.01569,0.267312,0.214924,0.401466,2.73492,-2.6666,-3.15277,-4.75385,-3.47459,0.585304,-5.19811,-6.09348,-0.789109,-0.0902731,0.110304,0.208228,-0.0994439,0.143113,0.198257,0.0365774,-0.271507,-10.5528,-0.0311182
-184.37,0.970498,0.0417932,6,127,0,189.497,-0.207821,-9.04632,0.424949,-0.247826,-0.431355,-0.491884,0.511617,-1.2377,-1.21124,0.910823,5.59854,-0.254652,0.597539,0.979747,-0.291938,0.784925,1.10332,0.365801,-0.17402,0.183639,0.225905,0.385786,2.34512,2.3791,-1.38746,-2.41496,-2.75383,2.86431,-6.92929,-6.78116,5.09928,-0.0467641,0.109731,0.17992,-0.0536112,0.144143,0.202613,0.0671755,-0.0319568,-11.5567,-0.207821
-188.039,0.998923,0.0417932,6,63,0,199.311,-0.0549922,-8.16037,-0.522825,-0.720808,-0.626062,-0.64258,0.171818,-1.35832,-0.77591,0.606022,4.70138,-0.524631,0.871864,0.443878,-0.657937,-0.0405089,1.43678,0.0125641,0.342771,0.134657,0.154034,0.336583,2.55651,-2.458,-3.38879,-2.94335,-3.02101,0.807782,-6.38598,-3.64784,2.84914,-0.070645,0.117402,0.059771,-0.0885955,-0.00545479,0.193471,0.00169183,0.0461563,-11.0806,-0.0549922
-192.955,0.989304,0.0417932,6,127,0,201.772,-0.115777,-7.79126,-1.68577,-1.03847,-1.34119,-0.665958,1.42929,-1.96877,-0.86481,-0.948341,2.1306,-0.337149,0.705427,1.391,-1.2548,0.576225,0.0998333,-0.127212,0.740371,0.157592,0.297664,0.41319,2.47812,-3.59171,-2.21256,-2.85754,-1.41889,3.04524,-4.19466,-1.84256,-2.02053,-0.0531319,0.11117,0.219211,-0.197747,0.0908084,0.0157329,-0.0200476,0.116676,-9.98521,-0.115777
-190.336,0.99143,0.0417932,7,127,0,203.704,-0.143489,-9.80424,1.31367,-0.61131,-0.804491,-0.516739,0.571731,-1.73517,-0.271477,-1.05794,3.36448,-0.36693,0.451795,0.665524,-0.10592,1.65325,1.07,-0.121866,0.298393,0.210818,0.371462,0.392836,3.58741,4.4198,-2.05674,-2.7067,-1.73856,1.92358,-5.83795,-0.913378,-3.55941,-0.0773555,0.0952467,0.140305,-0.02233,0.348536,0.225575,-0.0256916,0.0629066,-10.2372,-0.143489
-195.21,0.994694,0.0417932,7,127,0,205.794,-0.13716,-4.62506,-1.38213,-1.96303,-0.83423,-1.59427,0.912186,-0.597639,-0.229315,1.70823,2.5658,-0.574202,1.2321,0.781738,-1.11939,-1.50858,0.996602,0.915642,-1.095,0.0707757,0.328625,0.363338,2.46427,-3.54628,-5.03674,-2.14047,-4.09058,2.34049,-1.53342,-0.588377,4.38297,-0.0406395,0.0872029,0.0553281,-0.0792259,-0.106771,0.0705352,0.0648052,-0.0774992,-10.1511,-0.13716
-194.069,0.981596,0.0417932,7,127,0,205.587,-0.124024,-6.99632,-0.636851,-2.10132,-1.70266,-1.16768,1.58847,-1.36658,1.02405,-0.564581,1.62474,-0.559307,1.01991,1.00637,-0.657244,-0.709923,1.52331,-0.785406,-0.656778,0.0748272,0.29483,0.363096,2.40715,-1.03472,-3.4141,-2.76638,-1.89718,2.58085,-2.22034,1.66381,-0.917297,-0.0418514,0.0763166,0.0753038,-0.0491797,-0.0531215,0.113985,-0.0587697,-0.0491448,-9.83069,-0.124024
-194.628,0.976348,0.0417932,7,127,0,207.406,-0.173953,-9.66051,0.548188,-2.75999,-1.13191,-1.74063,-0.276149,-0.711056,-1.34485,0.71647,1.98184,-0.562717,0.487942,1.1392,-0.560431,1.44867,0.219579,1.29983,0.111294,0.134411,0.470081,0.367651,2.22861,1.08642,-5.46985,-2.24325,-3.44965,-0.547282,-1.4092,-2.66528,1.41993,-0.0756351,0.0655846,0.15312,-0.0753278,0.194717,0.0295138,0.174711,0.0149591,-10.008,-0.173953
-194.394,0.991471,0.0417932,6,63,0,203.217,-0.187858,-7.68591,0.287181,-2.55405,-1.17145,-1.75386,0.080485,-1.54111,-0.965923,-0.150672,1.7836,-0.572091,0.997299,0.377033,-0.486443,1.17201,0.312281,1.57179,-0.0386462,0.115206,0.446578,0.37699,2.4098,0.512215,-4.55541,-2.0894,-3.12818,0.143553,-2.74873,-1.72282,-0.268739,-0.0659083,0.114895,0.0434365,-0.0560411,0.135023,0.0359767,0.181079,-0.00445228,-9.88116,-0.187858
-194.309,0.977027,0.0417932,7,127,0,205.141,-0.0869987,-8.47898,-0.0834729,-1.8611,-1.60958,-1.12379,1.12767,-0.647675,0.214669,0.0147611,2.17232,-0.284511,1.02139,1.88022,-0.969787,-0.880903,1.83058,-0.744431,-0.956268,0.110446,0.228703,0.368214,2.04105,-0.18133,-4.04291,-3.49652,-2.44123,2.44967,-1.40696,0.466331,0.0320659,-0.0314231,0.112808,0.207664,-0.107109,-0.0972924,0.202181,-0.0822196,-0.105616,-10.1464,-0.0869987
-193.244,0.985605,0.0417932,7,127,0,206.043,-0.151164,-8.97031,1.24503,-0.761848,-1.16511,-0.600317,0.878239,-1.76552,-0.176484,1.36505,2.35994,-0.508309,0.777924,1.16259,-0.839249,-0.404209,1.59253,-0.566082,1.60059,0.141199,0.377934,0.385085,3.82594,2.93821,-1.79792,-2.7496,-1.41671,2.07259,-4.16652,-0.416491,3.22145,-0.0717729,0.109842,0.164156,-0.118501,-0.0570741,0.224864,-0.0799305,0.226003,-9.76884,-0.151164
-192.889,0.960627,0.0417932,6,63,0,205.201,-0.0454821,-7.52243,-1.99459,-0.446591,-0.654947,-0.732831,0.193302,-1.7745,-1.65741,0.643424,4.24775,-0.362013,0.417736,0.772093,-0.416356,1.29964,-0.232927,0.257718,-1.65684,0.183798,0.216907,0.387142,2.44419,-8.47253,-1.89701,-2.78206,-3.11289,0.821101,-7.53764,-7.04025,2.73311,-0.0665375,0.0767791,0.141909,-0.0765256,0.238871,-0.0428116,0.0473682,-0.304524,-10.9108,-0.0454821
-194.747,1,0.0417932,7,127,0,202.739,-0.219807,-14.7296,1.71464,-1.58182,-1.15785,-1.18951,0.0276115,-0.14484,-0.337994,0.973749,3.88971,-0.427479,1.17107,1.87712,-0.895704,-0.389034,2.55092,0.147361,0.745179,0.0925511,0.299745,0.406269,2.86837,6.66946,-6.15284,-4.5037,-4.62684,0.107401,-0.563385,-1.3147,3.7876,-0.0395636,0.108384,0.173729,-0.0828984,-0.0360055,0.236091,0.0136385,0.0689671,-10.6246,-0.219807
-189.5,0.972389,0.0417932,7,127,0,206.831,-0.0989415,-6.13571,-1.80205,-0.630193,-0.918144,-0.527761,0.953084,-2.79913,-1.30448,0.0525307,2.13857,-0.181161,0.61168,0.791784,-0.755312,0.935889,0.61974,0.609864,-1.15816,0.193533,0.284915,0.380954,2.44747,-3.85382,-1.34771,-1.96352,-1.12865,2.03824,-5.98615,-2.78973,0.112341,-0.0350606,0.11838,0.153236,-0.146178,0.181125,0.11994,0.118029,-0.224141,-9.99649,-0.0989415
