# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=26
# stan_version_patch=1
# init=random
# enable_random_init=1
# seed=2356
# chain_id=3
# iter=3000
# warmup=1000
# save_warmup=0
# thin=1
# refresh=300
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=models/demo_3.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Intercept,bs.1,zs_1_1.1,zs_1_1.2,zs_1_1.3,zs_1_1.4,zs_1_1.5,zs_1_1.6,zs_1_1.7,zs_1_1.8,sds_1_1,zs_2_1.1,zs_2_1.2,zs_2_1.3,zs_2_1.4,zs_2_1.5,zs_2_1.6,zs_2_1.7,zs_2_1.8,sds_2_1,ar.1,sigma,nu,s_1_1.1,s_1_1.2,s_1_1.3,s_1_1.4,s_1_1.5,s_1_1.6,s_1_1.7,s_1_1.8,s_2_1.1,s_2_1.2,s_2_1.3,s_2_1.4,s_2_1.5,s_2_1.6,s_2_1.7,s_2_1.8,b_Intercept
-195.201,0.992078,0.0497712,6,63,0,206.575,-0.0480038,-7.30425,-0.233528,-1.33929,-1.02772,-1.57083,0.282056,-2.30631,1.28034,0.892546,1.7989,-0.283817,0.83258,0.400173,-0.0344962,0.111272,1.25839,0.475273,-0.515059,0.139755,0.358604,0.389436,2.61786,-0.420094,-2.40926,-1.84877,-2.82577,0.507392,-4.14884,2.30321,1.6056,-0.0396649,0.116357,0.0559263,-0.00482103,0.0155509,0.175866,0.066422,-0.0719822,-0.0480038
-192.234,0.870286,0.0497712,6,63,0,203.621,-0.25492,-13.2734,0.211326,-1.40261,-1.79193,-0.63962,0.165453,-0.43415,-0.46566,-0.551434,2.63845,-0.493384,0.419668,0.505237,-0.346868,0.825437,0.870802,0.0791132,-0.394403,0.224228,0.377634,0.404739,2.76624,0.557572,-3.70072,-4.72792,-1.6876,0.436539,-1.14548,-1.22862,-1.45493,-0.11063,0.0941011,0.113288,-0.0777775,0.185086,0.195258,0.0177394,-0.0884361,-0.25492
-191.867,0.891423,0.0497712,6,63,0,204.872,-0.0194935,-16.6401,1.7291,-1.7305,-2.01595,-1.37187,-0.32188,-1.13465,1.42252,0.92714,2.54591,-0.222553,0.476459,0.785294,-0.3104,0.288054,0.693343,0.12646,-0.207326,0.213187,0.302694,0.396592,4.87786,4.40214,-4.4057,-5.13243,-3.49267,-0.819478,-2.88872,3.62162,2.36042,-0.0474455,0.101575,0.167415,-0.0661734,0.0614095,0.147812,0.0269596,-0.0441992,-0.0194935
-194.709,0.996041,0.0497712,7,127,0,204.844,-0.154836,-17.1864,-0.611667,-1.14102,-1.48089,-1.31797,-1.21973,-1.34737,0.628561,-0.239939,3.56689,-0.441069,0.654408,0.345155,-0.628292,1.17566,0.78987,1.4953,-0.221181,0.177241,0.386973,0.477463,2.69428,-2.18175,-4.06988,-5.28218,-4.70105,-4.35065,-4.80592,2.24201,-0.855836,-0.0781754,0.115988,0.0611754,-0.111359,0.208375,0.139997,0.265028,-0.0392023,-0.154836
-196.576,0.991412,0.0497712,7,127,0,207.772,-0.0573011,-9.07234,-0.27861,-0.725313,-1.63781,-0.0552327,1.49994,-1.27248,0.237766,0.432797,2.10738,-0.186052,0.835348,0.33907,-0.233238,-0.551968,0.135189,0.880408,0.31897,0.146627,0.317764,0.339287,2.88645,-0.587137,-1.52851,-3.45149,-0.116396,3.16095,-2.6816,0.501063,0.912069,-0.0272804,0.122485,0.0497169,-0.034199,-0.0809335,0.0198225,0.129092,0.0467697,-0.0573011
-191.942,0.977427,0.0497712,6,95,0,204.06,-0.122695,-10.7207,-0.216887,-1.21759,-1.48624,-0.771465,0.382051,-2.17276,0.723237,0.160813,2.53353,-0.219717,0.541445,1.45254,-0.975832,0.257545,2.18089,-0.651571,-1.64844,0.154511,0.334882,0.458315,3.16231,-0.549491,-3.0848,-3.76544,-1.95453,0.967938,-5.50476,1.83235,0.407426,-0.0339486,0.0836591,0.224433,-0.150777,0.0397936,0.336971,-0.100675,-0.254702,-0.122695
-190.053,0.962699,0.0497712,6,63,0,205.465,-0.149249,-8.60276,-0.0651413,-1.56271,-1.17802,-1.36002,-0.371843,-2.44812,-0.432881,-0.255989,2.28775,-0.536053,0.740883,1.85874,-0.889833,1.39427,2.19079,-0.210015,-0.659938,0.13015,0.245593,0.405456,3.15736,-0.149027,-3.5751,-2.69502,-3.11138,-0.850683,-5.60069,-0.990324,-0.585638,-0.0697673,0.0964261,0.241915,-0.115812,0.181464,0.285131,-0.0273335,-0.085891,-0.149249
-190.085,0.94637,0.0497712,6,127,0,201.151,-0.136408,-10.6054,0.79037,-0.927338,-0.847221,-0.104111,0.781575,-0.188658,1.8081,0.227184,3.07268,-0.16259,0.297788,0.414103,-0.453911,0.221058,0.0469063,0.320414,-0.139903,0.330832,0.494145,0.357646,2.03769,2.42856,-2.84942,-2.60324,-0.3199,2.40153,-0.579685,5.55573,0.698063,-0.05379,0.0985179,0.136999,-0.150168,0.0731331,0.0155181,0.106003,-0.0462843,-0.136408
-189.74,0.939584,0.0497712,7,127,0,205.416,-0.140041,-11.3737,-0.0455247,-0.101259,-1.04217,-0.88188,-1.27404,-2.79399,0.334299,1.43628,2.7437,-0.30627,0.521292,0.630787,-0.593092,0.480003,1.87387,0.602225,-0.377605,0.196452,0.367213,0.346907,2.01324,-0.124906,-0.277825,-2.85941,-2.41962,-3.4956,-7.66588,0.917218,3.94073,-0.0601672,0.102409,0.123919,-0.116514,0.0942975,0.368124,0.118308,-0.0741812,-0.140041
-190.639,0.97769,0.0497712,6,63,0,200.032,-0.130629,-12.9651,1.37529,0.00637332,-1.33189,-0.553649,-0.728273,-3.12557,0.241101,-0.154131,2.54497,-0.316349,0.834739,1.17867,-0.396629,-0.34921,1.2976,0.213034,-0.232838,0.143931,0.310866,0.325157,2.00335,3.50006,0.0162199,-3.38961,-1.40902,-1.85343,-7.95448,0.613594,-0.392258,-0.0455323,0.120145,0.169647,-0.0570871,-0.0502621,0.186765,0.0306622,-0.0335126,-0.130629
-188.817,0.959537,0.0497712,6,127,0,204.264,-0.128559,-9.82248,-1.36379,-1.26869,-1.20836,-0.974295,0.202353,-2.0391,0.998937,-0.0959761,2.907,-0.33627,0.936378,1.09159,-0.397936,-0.0445666,1.73119,-0.8781,-0.569902,0.102327,0.325523,0.370069,2.35071,-3.96454,-3.68808,-3.51272,-2.83228,0.588241,-5.92768,2.90391,-0.279003,-0.0344095,0.0958167,0.111699,-0.0407196,-0.00456037,0.177147,-0.0898534,-0.0583164,-0.128559
-194.283,0.989451,0.0497712,6,63,0,199.895,-0.128751,-12.7883,2.32869,-0.863614,-1.01936,-0.776081,0.343053,-1.09476,0.589845,2.5369,3.94082,-0.697108,1.04376,2.51183,-0.676132,0.675325,1.37848,-0.705167,0.712586,0.0785976,0.260558,0.348168,2.45655,9.17695,-3.40335,-4.01712,-3.05839,1.35191,-4.31426,2.32447,9.99747,-0.054791,0.0820368,0.197424,-0.0531423,0.0530789,0.108345,-0.0554244,0.0560075,-0.128751
-193.322,0.80861,0.0497712,6,127,0,205.835,-0.0608436,-10.7853,-0.763719,-0.162579,-1.23943,-0.464407,0.509054,-1.99763,1.55228,0.858054,2.62742,-0.379144,1.51569,1.13955,-1.62675,0.540561,0.728432,1.159,0.17694,0.0764745,0.324547,0.446076,3.82978,-2.00661,-0.427162,-3.25652,-1.22019,1.3375,-5.2486,4.0785,2.25447,-0.0289948,0.115912,0.0871461,-0.124405,0.0413391,0.0557065,0.088634,0.0135314,-0.0608436
-194.973,0.965054,0.0497712,6,63,0,205.751,-0.0250619,-10.698,-0.399006,-0.66356,-0.62392,-0.542909,0.208652,-0.838085,0.64681,0.795208,7.5118,-0.628158,0.697447,0.531196,-0.940921,0.301467,0.667812,1.06173,0.323555,0.119519,0.308832,0.435348,3.72925,-2.99726,-4.98453,-4.68677,-4.07823,1.56735,-6.29552,4.8587,5.97344,-0.0750767,0.0833581,0.0634879,-0.112458,0.036031,0.0798162,0.126897,0.0386709,-0.0250619
-199.029,0.994955,0.0497712,6,63,0,209.974,-0.267547,-18.8677,2.79309,-0.251929,-1.39964,-0.455488,-0.430772,-1.46998,1.29743,0.279153,3.24644,-0.449894,0.687475,1.90728,-0.43409,0.962855,1.26637,-1.30622,-0.577781,0.164807,0.327075,0.412732,2.83971,9.06761,-0.817874,-4.54384,-1.47871,-1.39848,-4.77219,4.21204,0.906254,-0.0741456,0.1133,0.314332,-0.0715409,0.158685,0.208706,-0.215274,-0.0952223,-0.267547
-193.728,0.995294,0.0497712,7,127,0,207.982,-0.0221408,-2.79534,-1.781,-1.14921,-0.5736,-0.521586,1.23511,-0.83165,0.583491,0.286442,4.00142,-0.492483,0.87705,1.49097,-0.358925,-0.305857,1.568,2.01894,1.15426,0.133301,0.239838,0.409086,3.11944,-7.12653,-4.59846,-2.29522,-2.08709,4.94219,-3.32778,2.3348,1.14618,-0.0656482,0.116911,0.198747,-0.0478449,-0.0407709,0.209015,0.269126,0.153864,-0.0221408
-197.081,0.702275,0.0497712,7,127,0,210.714,-0.133694,-11.7876,-0.514251,-1.46478,-1.84283,-0.675665,-0.0229853,-1.63115,0.486335,-0.324992,1.90344,-0.435118,0.679411,0.975516,-1.44916,1.03775,1.15749,-1.89853,-1.23025,0.106051,0.421119,0.348922,2.00775,-0.978843,-2.78811,-3.50771,-1.28609,-0.043751,-3.1048,0.925707,-0.618602,-0.0461449,0.0720526,0.103455,-0.153685,0.110055,0.122754,-0.201342,-0.13047,-0.133694
-194.544,0.986963,0.0497712,7,127,0,210.719,-0.0661375,-5.94379,0.393529,-1.22035,-0.886377,-1.01395,0.611603,-0.942291,-0.175863,2.23218,2.76297,-0.505971,1.13208,1.84734,0.457264,-1.05479,0.462871,0.403564,0.0402138,0.0704133,0.276532,0.399212,2.70264,1.08731,-3.3718,-2.44903,-2.80151,1.68984,-2.60352,-0.485905,6.16744,-0.0356271,0.0797136,0.130077,0.0321975,-0.0742709,0.0325923,0.0284162,0.00283158,-0.0661375
-188.394,0.952874,0.0497712,6,63,0,200.031,-0.154949,-8.50237,-0.346243,-0.843772,-0.637071,-0.533962,0.0657421,-1.00419,-0.367838,-0.982042,4.65871,-0.663986,0.957443,1.19499,-0.697171,-1.03207,0.24718,0.00164718,0.589701,0.0820512,0.454795,0.391795,2.90087,-1.61305,-3.93089,-2.96793,-2.48757,0.306273,-4.67822,-1.71365,-4.57505,-0.0544809,0.0785593,0.0980501,-0.0572037,-0.0846823,0.0202814,0.000135153,0.0483857,-0.154949
-187.254,0.946775,0.0497712,6,127,0,198.214,-0.128069,-6.02146,0.0398326,-1.96183,-0.797529,-1.15871,1.21734,-0.052632,0.152929,0.612151,3.71753,-0.315597,0.400124,0.748644,-0.345484,-0.665558,1.50179,0.58798,-1.28436,0.158976,0.234269,0.358581,3.28749,0.148079,-7.29316,-2.96484,-4.30756,4.52551,-0.195661,0.56852,2.27569,-0.0501724,0.0636101,0.119016,-0.0549236,-0.105808,0.238748,0.0934747,-0.204182,-0.128069
-187.104,0.995884,0.0497712,6,127,0,199.416,-0.0885703,-5.39094,-0.0425213,-1.68861,-0.743726,-1.13558,1.33194,-0.899454,0.506308,0.730472,4.14283,-0.235111,0.31086,1.18501,-0.479652,-0.247011,1.91586,0.96875,-0.662417,0.284689,0.276042,0.404516,3.64806,-0.176158,-6.99563,-3.08113,-4.7045,5.51799,-3.72628,2.09755,3.02622,-0.0669336,0.0884983,0.337361,-0.136552,-0.0703214,0.545423,0.275792,-0.188583,-0.0885703
-189.971,0.967266,0.0497712,6,63,0,197.719,-0.106334,-5.90856,-0.402423,-1.73415,-1.00473,-1.15712,0.956813,-1.25832,-0.328834,0.338814,2.73313,-0.227581,0.35229,0.1906,-0.610859,0.960779,-0.191763,1.3536,0.135675,0.212634,0.152359,0.384463,2.74947,-1.09987,-4.73965,-2.74605,-3.16255,2.61509,-3.43915,-0.898746,0.926023,-0.0483916,0.0749091,0.0405282,-0.12989,0.204295,-0.0407753,0.287822,0.0288491,-0.106334
-186.885,0.87915,0.0497712,7,127,0,197.246,-0.137931,-12.1509,-0.156691,-0.273787,-0.581419,-0.407171,0.0595107,-0.738765,1.36311,0.973475,5.80128,-0.741827,1.24927,1.8973,-0.84792,-0.298327,1.8969,-1.19053,-0.760926,0.0804697,0.140895,0.329503,2.11196,-0.909011,-1.58832,-3.37298,-2.36212,0.345238,-4.28579,7.90779,5.64741,-0.0596946,0.100528,0.152675,-0.0682319,-0.0240063,0.152643,-0.0958015,-0.0612315,-0.137931
-188.724,0.898955,0.0497712,7,127,0,196.982,-0.140467,-4.92167,-0.745693,-0.200709,-0.32885,-0.249721,0.486546,-1.26933,0.676554,0.590457,5.73089,-0.639207,1.45918,1.52599,-0.543631,0.897472,2.51865,-0.46703,-0.36395,0.0670959,0.135851,0.366567,2.57175,-4.27348,-1.15024,-1.8846,-1.43112,2.78834,-7.27438,3.87725,3.38384,-0.0428881,0.0979048,0.102388,-0.0364754,0.0602167,0.168991,-0.0313358,-0.0244195,-0.140467
-194.105,0.987241,0.0497712,6,63,0,201.244,-0.162258,-12.1739,2.22263,-0.344223,-0.802436,-0.575807,-0.392491,-1.67068,0.756652,1.71988,3.36218,-0.341292,1.44365,1.09295,-0.645332,2.07476,2.03241,0.279804,-0.868605,0.0718778,0.428508,0.303386,1.84277,7.47291,-1.15734,-2.69794,-1.93597,-1.31963,-5.61714,2.544,5.78255,-0.0245313,0.103767,0.078559,-0.046385,0.149129,0.146085,0.0201117,-0.0624334,-0.162258
-187.413,0.989271,0.0497712,6,63,0,206.89,-0.0669364,-12.7799,-0.476193,0.0113111,-0.842176,-0.468546,0.393055,-2.08205,2.60388,1.39592,4.53879,-0.313564,0.857067,1.44612,-1.19652,-0.24184,1.02831,-1.05537,-1.24359,0.138425,0.0651311,0.38763,2.48304,-2.16134,0.0513388,-3.82246,-2.12663,1.784,-9.45001,11.8185,6.33578,-0.0434049,0.118639,0.200179,-0.165628,-0.0334766,0.142344,-0.146089,-0.172144,-0.0669364
-185.033,0.479468,0.0497712,6,127,0,197.903,-0.129377,-9.76451,0.272234,-0.957192,-0.917246,-0.764331,0.878995,-1.51969,0.796585,-0.0204503,4.23902,-0.516006,0.891131,1.82341,-1.59078,-0.712636,0.794649,-0.385541,-0.410848,0.100435,0.27617,0.377456,3.44496,1.154,-4.05755,-3.88822,-3.24002,3.72608,-6.44198,3.37674,-0.0866891,-0.0518253,0.0895011,0.183134,-0.159771,-0.0715738,0.0798109,-0.0387219,-0.0412637,-0.129377
-184.472,0.975783,0.0497712,6,63,0,192.172,-0.0820455,-8.78314,-0.251962,-1.72389,-0.904971,-1.07394,0.752615,-0.189771,0.410843,0.337495,4.24054,-0.278697,0.492471,0.926857,-0.544761,0.822584,2.2113,0.764869,-0.825695,0.212407,0.179413,0.416044,3.20585,-1.06845,-7.31023,-3.83757,-4.55406,3.19149,-0.804732,1.7422,1.43116,-0.0591972,0.104604,0.196871,-0.115711,0.174723,0.469697,0.162464,-0.175384,-0.0820455
-184.019,0.960752,0.0497712,6,63,0,192.096,-0.142769,-10.0852,-0.263836,-1.91486,-0.923225,-1.02721,1.03367,-0.137985,0.919964,-1.25945,4.19882,-0.424059,0.608801,1.38064,-0.982079,0.463454,0.732797,1.34507,-0.313558,0.144469,0.228261,0.371734,3.03919,-1.1078,-8.04015,-3.87646,-4.31308,4.34019,-0.579375,3.86276,-5.28819,-0.0612632,0.0879527,0.199459,-0.14188,0.0669545,0.105866,0.19432,-0.0452993,-0.142769
-181.265,0.948133,0.0497712,6,127,0,192.232,-0.134374,-11.5013,-0.235561,-0.318057,-0.750912,-0.543798,-0.143031,-1.51392,1.1633,1.13701,4.66881,-0.126018,0.490988,0.648561,-0.36205,0.519063,1.88496,-0.464666,0.182787,0.220757,0.23503,0.354623,2.35132,-1.09979,-1.48495,-3.50586,-2.53889,-0.667785,-7.06821,5.43122,5.30848,-0.0278194,0.108389,0.143174,-0.0799251,0.114587,0.416118,-0.102578,0.0403514,-0.134374
-184.095,0.99232,0.0497712,6,63,0,194.093,-0.10107,-12.1733,-0.451116,-0.928782,-0.968298,-0.693397,0.674156,-0.91814,1.05215,-0.228431,4.92675,-0.545539,0.593182,0.879423,-1.37988,0.54755,1.3206,0.662258,-1.63021,0.127207,0.113352,0.396894,3.5995,-2.22254,-4.57588,-4.77056,-3.41619,3.3214,-4.52344,5.18367,-1.12542,-0.0693962,0.0754568,0.111869,-0.17553,0.0696521,0.167989,0.0842437,-0.207374,-0.10107
-184.606,0.796504,0.0497712,7,127,0,193.961,-0.168224,-4.27784,-1.6533,-0.389827,-0.521214,-0.582632,0.239824,-1.53212,0.46408,1.89242,4.33456,-0.308544,0.473044,1.08354,-0.43525,0.257734,1.53888,1.41797,-0.878894,0.257011,0.270851,0.343289,2.58,-7.16631,-1.68973,-2.25923,-2.52545,1.03953,-6.64104,2.01158,8.20279,-0.0792991,0.121577,0.278482,-0.111864,0.0662404,0.39551,0.364434,-0.225885,-0.168224
-193.028,0.989804,0.0497712,6,63,0,204.23,-0.167828,3.53249,-1.99027,-0.436497,-0.0137485,-0.59739,0.493252,-1.75913,-0.173153,1.91506,4.68662,-0.400732,0.81581,0.505876,-0.424849,-1.23812,-0.0867999,-0.0650006,0.721083,0.159656,0.402601,0.402957,3.07527,-9.32761,-2.04569,-0.064434,-2.79974,2.31168,-8.24435,-0.811502,8.97517,-0.0639793,0.130249,0.0807662,-0.0678297,-0.197674,-0.0138581,-0.0103777,0.115125,-0.167828
-181.67,0.99741,0.0497712,6,63,0,199.235,-0.164931,-8.73709,0.048273,-1.16759,-0.852166,-0.725293,0.793675,-0.604583,0.79652,0.438385,3.48949,-0.336594,0.710101,0.980636,-0.823753,-0.132398,1.48983,0.647284,-0.113568,0.126265,0.315242,0.36503,2.6512,0.168448,-4.07431,-2.97363,-2.53091,2.76952,-2.10969,2.77945,1.52974,-0.0425001,0.089661,0.12382,-0.104011,-0.0167173,0.188114,0.0817294,-0.0143396,-0.164931
-187.361,0.935755,0.0497712,6,63,0,195.849,-0.0806806,-6.37549,-0.986064,-2.37723,-1.23478,-1.64799,0.963362,-1.59257,-0.163639,-0.477208,2.19723,-0.454779,0.688761,1.29761,-0.479467,-0.26325,1.53656,1.1966,-0.269931,0.133505,0.16668,0.36147,2.47223,-2.16661,-5.22331,-2.71309,-3.621,2.11673,-3.49924,-0.359553,-1.04853,-0.0607154,0.0919533,0.173237,-0.0640114,-0.0351453,0.205139,0.159753,-0.0360372,-0.0806806
-190.304,0.923901,0.0497712,7,127,0,201.105,-0.152307,-9.99182,0.652832,-2.04987,-1.7012,-1.38077,1.0661,-1.28351,1.15417,1.75437,2.05902,-0.507984,0.792584,1.07368,-0.879868,-0.0328886,0.886391,-0.358406,0.641147,0.116603,0.252364,0.387055,1.89484,1.34419,-4.22072,-3.50279,-2.84302,2.19511,-2.64278,2.37647,3.61228,-0.0592326,0.092418,0.125194,-0.102596,-0.00383492,0.103356,-0.0417913,0.0747598,-0.152307
-191.016,0.97826,0.0497712,6,63,0,200.356,-0.0936956,-9.10759,0.212239,-2.76356,-1.58989,-1.60526,0.92492,-1.42122,-0.649468,-2.09538,2.20029,-0.4832,0.594689,1.50186,-0.805215,-0.279805,2.05317,-0.517071,-1.31711,0.140672,0.184484,0.318518,2.07932,0.466988,-6.08064,-3.49823,-3.53204,2.03509,-3.12709,-1.42902,-4.61044,-0.0679728,0.0836563,0.21127,-0.113271,-0.0393608,0.288825,-0.0727376,-0.185281,-0.0936956
-185.466,0.991032,0.0497712,6,63,0,201.078,-0.151267,-10.9649,0.418863,-1.6843,-1.28282,-1.42464,1.23444,-1.44624,1.78119,-0.318041,3.0937,-0.234745,0.370749,0.796675,-0.694832,0.671389,0.61117,0.24426,0.336004,0.216298,0.0645044,0.346942,2.0453,1.29584,-5.21074,-3.96867,-4.4074,3.81898,-4.47425,5.51049,-0.983925,-0.050775,0.0801924,0.172319,-0.150291,0.14522,0.132195,0.052833,0.0726771,-0.151267
-188.182,0.710787,0.0497712,6,63,0,202.088,-0.153632,-11.8774,1.4954,-1.66299,-1.19265,-1.05022,1.10511,-0.653117,0.990514,-0.440916,3.119,-0.158488,0.18337,0.643889,-0.233274,0.374022,1.71308,0.789695,-0.3318,0.276165,0.207301,0.296331,2.12817,4.66416,-5.18686,-3.71986,-3.27564,3.44684,-2.03707,3.08941,-1.37522,-0.0437688,0.0506405,0.17782,-0.0644223,0.103292,0.473092,0.218086,-0.0916316,-0.153632
-188.455,0.976448,0.0497712,7,127,0,201.963,-0.142819,-8.97623,-0.436338,-0.617466,-0.582686,-0.461734,0.990047,-0.805319,1.76059,0.720763,5.87588,-0.673104,0.776518,1.59632,-0.74461,0.227675,2.347,-1.25896,0.241105,0.10601,0.1956,0.330824,1.77025,-2.56387,-3.62816,-3.42379,-2.71309,5.81739,-4.73196,10.345,4.23512,-0.0713559,0.0823188,0.169226,-0.0789362,0.0241358,0.248806,-0.133463,0.0255596,-0.142819
-187.329,0.447416,0.0497712,6,127,0,197.227,-0.148478,-7.56862,-0.0480457,-1.60304,-1.0019,-1.34166,0.743503,-1.64558,-0.0559823,0.00701448,3.18908,-0.240505,0.784865,1.32161,-1.22327,1.30519,0.800539,-1.40036,-0.507289,0.117768,0.259846,0.386684,3.6345,-0.153221,-5.11222,-3.19514,-4.27866,2.37109,-5.24789,-0.178532,0.0223697,-0.0283239,0.0924322,0.155643,-0.144062,0.153709,0.0942781,-0.164918,-0.0597425,-0.148478
-190.563,0.962244,0.0497712,6,63,0,199.476,-0.0790682,-11.3364,0.570655,-0.573095,-1.00334,-0.362139,0.919745,-0.790339,0.741816,0.766317,3.95013,-0.499466,0.423633,0.564742,0.171768,0.79265,1.56359,0.685399,-0.952804,0.156372,0.373863,0.365889,2.70901,2.25416,-2.2638,-3.96332,-1.43049,3.63311,-3.12194,2.93027,3.02705,-0.0781023,0.0662442,0.0883096,0.0268596,0.123948,0.244501,0.107177,-0.148991,-0.0790682
-195.245,0.787678,0.0497712,6,63,0,207.486,-0.0862468,-7.44118,1.76953,-0.915945,-0.755118,-0.777787,-0.0320785,-1.49635,0.115458,2.88741,2.79951,-0.251231,0.418412,0.969743,-0.822053,-0.134018,0.785725,0.346283,0.594654,0.174623,0.253909,0.37285,1.90151,4.95381,-2.56419,-2.11396,-2.17742,-0.0898041,-4.18905,0.323226,8.08333,-0.0438707,0.0730643,0.169339,-0.14355,-0.0234026,0.137206,0.060469,0.10384,-0.0862468
-186.073,0.962682,0.0497712,6,63,0,207.101,-0.128948,-9.13772,-0.119371,-1.23497,-0.979695,-0.877771,0.742572,-0.948412,1.31723,1.79271,3.48682,-0.254066,0.775406,1.31503,-0.419552,0.405622,0.869271,-0.243829,-1.10404,0.125087,0.286646,0.368169,2.36301,-0.416226,-4.30613,-3.41602,-3.06063,2.58922,-3.30694,4.59296,6.25086,-0.0317805,0.0969936,0.164494,-0.0524808,0.0507383,0.108735,-0.0305,-0.138102,-0.128948
-194.836,0.992486,0.0497712,6,63,0,200.871,-0.20043,-14.2939,2.22549,-0.954603,-0.98229,-0.794844,0.225537,-0.505065,1.77429,1.38751,3.41942,-0.459759,0.457271,0.852137,0.542311,-0.202726,0.246116,-0.382137,-0.917844,0.146458,0.455077,0.330074,2.09914,7.60989,-3.26419,-3.35886,-2.71791,0.771204,-1.72703,6.06705,4.7445,-0.0673354,0.0669709,0.124802,0.0794258,-0.0296909,0.0360456,-0.055967,-0.134426,-0.20043
-198.855,0.806742,0.0497712,6,63,0,213.29,-0.0966798,-8.17346,-1.91136,-1.18407,-1.29462,-0.567783,0.100208,-1.53002,-0.0931112,-0.274474,1.64838,-0.512422,0.70959,1.18947,-1.91209,0.825961,1.46724,1.17395,0.27868,0.143792,0.434887,0.502093,4.76381,-3.15065,-1.9518,-2.13403,-0.935924,0.165182,-2.52206,-0.153483,-0.452438,-0.0736824,0.102034,0.171036,-0.274944,0.118767,0.210978,0.168805,0.040072,-0.0966798
-198.099,0.973129,0.0497712,6,63,0,216.159,-0.133974,-3.75079,1.54336,-1.48343,-0.676007,-0.708175,1.7542,-2.21181,-0.176546,1.64726,2.28326,-0.444364,0.896724,0.66322,-0.664935,1.99053,0.566013,-1.27341,-0.697201,0.091208,0.273371,0.390546,2.18827,3.52388,-3.38706,-1.5435,-1.61694,4.00529,-5.05013,-0.403099,3.76111,-0.0405295,0.0817884,0.060491,-0.0606474,0.181552,0.0516249,-0.116145,-0.0635904,-0.133974
-196.395,0.949278,0.0497712,7,127,0,215.525,-0.149366,-10.3399,-0.763686,-1.98744,-1.70523,-0.856466,-0.0622275,-0.238426,0.293865,-0.975424,1.92953,-1.20155,1.34981,1.54444,-0.757247,-0.946253,1.4816,1.42897,-0.0944719,0.0575886,0.425784,0.410811,2.72385,-1.47356,-3.83483,-3.29029,-1.65258,-0.12007,-0.460051,0.567023,-1.88211,-0.0691953,0.0777337,0.088942,-0.0436088,-0.0544934,0.0853232,0.0822925,-0.00544051,-0.149366
-198.017,0.837122,0.0497712,6,63,0,213.971,-0.165065,-12.6639,-0.307439,-1.23558,-1.01032,-1.19432,0.241721,-1.87052,2.2057,-0.257717,4.0107,-0.928686,0.969669,2.01327,1.06692,0.173471,2.26317,1.37389,-1.76111,0.10063,0.298715,0.38332,3.06484,-1.23305,-4.95555,-4.05209,-4.79006,0.96947,-7.50209,8.84643,-1.03363,-0.0934539,0.097578,0.202596,0.107364,0.0174564,0.227743,0.138254,-0.177221,-0.165065
-197.049,0.999856,0.0497712,6,127,0,207.557,-0.0934631,-5.74297,-0.488459,-1.07035,-0.838983,-0.42035,1.04037,-0.238882,-0.843034,0.918322,3.30093,-0.591837,0.977034,1.4626,-1.69732,0.993104,0.311451,-1.31023,1.5514,0.0617121,0.408179,0.355743,2.27766,-1.61237,-3.53315,-2.76943,-1.38755,3.43418,-0.788532,-2.7828,3.03132,-0.0365235,0.0602949,0.0902599,-0.104745,0.0612866,0.0192203,-0.0808572,0.09574,-0.0934631
-196.977,0.96326,0.0497712,7,127,0,208.072,-0.234631,-9.0026,1.40226,-0.688935,-0.643314,-0.531404,0.112891,-2.15274,1.23616,-0.227534,3.01577,-0.633431,0.747007,0.864532,0.601668,-0.395872,1.50246,1.92662,-2.27238,0.12101,0.440015,0.368651,2.59628,4.22891,-2.07767,-1.94009,-1.60259,0.340454,-6.49216,3.72799,-0.686189,-0.0766518,0.0903956,0.104617,0.0728081,-0.0479046,0.181813,0.233141,-0.274981,-0.234631
-195.137,0.95078,0.0497712,6,63,0,210.055,-0.157623,-9.89635,-0.881934,-1.08212,-1.4137,-0.814557,0.143788,-1.90527,0.0496804,-0.322395,2.66709,-0.312451,0.448149,0.943958,-0.102616,-0.454383,0.958758,1.36369,-0.763466,0.0937572,0.458893,0.402407,2.56293,-2.3522,-2.8861,-3.77048,-2.1725,0.383496,-5.08154,0.132502,-0.859856,-0.0292945,0.0420172,0.0885029,-0.00962103,-0.0426017,0.0898905,0.127856,-0.0715804,-0.157623
-198.942,0.974439,0.0497712,7,127,0,205.604,-0.107088,-16.639,0.202429,-1.24697,-1.80465,-1.04883,-1.37808,-0.394034,1.15881,1.07771,2.58323,-0.540819,0.696342,1.63856,-1.21508,0.752237,0.420424,0.63871,-0.79546,0.0742334,0.33846,0.413945,4.26697,0.52292,-3.22119,-4.66182,-2.70936,-3.55989,-1.01788,2.99346,2.78396,-0.0401469,0.0516918,0.121636,-0.0901992,0.0558411,0.0312095,0.0474136,-0.0590497,-0.107088
