# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=26
# stan_version_patch=1
# init=random
# enable_random_init=1
# seed=2356
# chain_id=1
# iter=3000
# warmup=1000
# save_warmup=0
# thin=1
# refresh=300
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=models/demo_1.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Intercept,bs.1,zs_1_1.1,zs_1_1.2,zs_1_1.3,zs_1_1.4,zs_1_1.5,zs_1_1.6,zs_1_1.7,zs_1_1.8,sds_1_1,zs_2_1.1,zs_2_1.2,zs_2_1.3,zs_2_1.4,zs_2_1.5,zs_2_1.6,zs_2_1.7,zs_2_1.8,sds_2_1,ar.1,sigma,nu,s_1_1.1,s_1_1.2,s_1_1.3,s_1_1.4,s_1_1.5,s_1_1.6,s_1_1.7,s_1_1.8,s_2_1.1,s_2_1.2,s_2_1.3,s_2_1.4,s_2_1.5,s_2_1.6,s_2_1.7,s_2_1.8,b_Intercept
-197.387,0.991768,0.0516478,6,127,0,211.092,-0.117277,-10.4094,1.05884,-2.01213,-1.04894,-1.10684,1.28863,-0.0428842,0.398464,-0.646894,4.05364,-0.803184,1.52655,2.45074,-0.773786,-1.3503,1.50266,-0.723907,-1.0629,0.0647511,0.28938,0.393455,4.63131,4.29215,-8.15646,-4.25203,-4.48674,5.22363,-0.173837,1.61523,-2.62227,-0.0520071,0.0988461,0.158688,-0.0501035,-0.0874337,0.0972989,-0.0468738,-0.0688237,-0.117277
-202.14,0.929893,0.0516478,6,63,0,217.512,-0.152017,1.7162,0.0303932,-2.10131,-0.395239,-1.1272,1.9359,-0.784013,-0.465916,-0.808466,4.722,-0.749157,0.118302,2.15919,-0.146604,-1.03186,0.859662,0.364711,-0.895366,0.069438,0.322078,0.41333,2.10105,0.143516,-9.92236,-1.86631,-5.32265,9.1413,-3.70211,-2.20005,-3.81757,-0.05202,0.00821463,0.14993,-0.0101799,-0.0716502,0.0596933,0.0253248,-0.0621725,-0.152017
-194.082,0.933625,0.0516478,6,127,0,214.406,-0.0993481,-14.4408,-0.0828175,-0.297673,-1.40855,-0.439562,-1.29335,-1.64196,1.18719,1.96231,2.5664,-0.385107,0.822993,0.824864,-1.65264,1.79996,1.56459,-0.0619908,-0.453094,0.149969,0.367494,0.38792,2.42358,-0.212543,-0.763948,-3.6149,-1.12809,-3.31926,-4.21391,3.04679,5.03606,-0.0577543,0.123424,0.123704,-0.247846,0.269939,0.23464,-0.00929673,-0.0679503,-0.0993481
-190.778,0.935313,0.0516478,7,127,0,207.684,-0.127017,-6.61331,-0.022862,-1.79103,-1.06836,-1.15484,1.5884,-1.39789,0.0778228,-0.834691,2.0983,-0.239841,0.313133,0.730467,-0.674209,-0.656991,0.676784,0.51375,0.0470037,0.238012,0.369367,0.455608,3.69533,-0.0479713,-3.75812,-2.24174,-2.4232,3.33293,-2.9332,0.163295,-1.75143,-0.057085,0.0745294,0.17386,-0.16047,-0.156372,0.161083,0.122279,0.0111874,-0.127017
-191.296,0.988039,0.0516478,6,63,0,207.604,-0.136204,-5.57716,0.795228,-2.49902,-0.838218,-1.73245,0.973332,-0.806962,-0.272744,0.415729,2.22823,-0.186642,0.314355,0.473457,-0.194979,1.53356,0.981688,0.017872,-1.05786,0.304503,0.383192,0.374256,3.05565,1.77195,-5.5684,-1.86774,-3.8603,2.16881,-1.7981,-0.607736,0.92634,-0.0568329,0.0957219,0.144169,-0.0593717,0.466973,0.298927,0.00544208,-0.322122,-0.136204
-191.886,0.997719,0.0516478,6,63,0,196.817,-0.138026,-5.38382,0.90297,-2.57398,-0.848211,-1.7683,0.894417,-0.908453,-0.0920693,0.393048,2.23883,-0.19521,0.321976,0.468327,-0.175098,1.62468,0.821867,0.104791,-1.10324,0.294366,0.377792,0.365051,2.99939,2.02159,-5.7627,-1.899,-3.95891,2.00244,-2.03387,-0.206127,0.879966,-0.0574634,0.0947789,0.13786,-0.0515431,0.478251,0.24193,0.0308469,-0.324758,-0.138026
-192.014,0.992223,0.0516478,5,31,0,204.538,-0.14832,-8.66095,0.328701,-2.66051,-1.39938,-1.54646,1.50012,-0.906748,0.250587,-0.571809,2.79436,-0.15573,0.106728,0.404007,-0.323363,-0.620831,0.279113,0.949646,0.498235,0.484161,0.340013,0.383243,2.31608,0.918509,-7.43442,-3.91037,-4.32137,4.19187,-2.53378,0.700229,-1.59784,-0.0753983,0.0516737,0.195604,-0.15656,-0.300582,0.135136,0.459781,0.241226,-0.14832
-187.915,0.932589,0.0516478,5,31,0,205.5,-0.153188,-7.05975,-0.385822,-2.28416,-0.95646,-1.11476,1.18521,-1.3452,1.45405,-1.2092,2.37233,-0.366343,0.417074,0.767509,-0.368293,0.954824,1.57823,0.692618,-0.836682,0.21015,0.359613,0.366321,2.99921,-0.915296,-5.41877,-2.26904,-2.64456,2.81169,-3.19125,3.44947,-2.86861,-0.076987,0.0876481,0.161292,-0.0773969,0.200656,0.331665,0.145554,-0.175829,-0.153188
-189.537,0.96947,0.0516478,6,63,0,196.834,-0.130604,-10.6138,-0.552444,-2.05791,-1.58346,-1.73174,1.0552,-2.231,1.67692,0.936909,2.65814,-0.285463,0.228328,0.718027,-0.570782,0.0332627,0.342201,-0.226402,0.059693,0.301666,0.233231,0.374367,2.60316,-1.46847,-5.4702,-4.20905,-4.60321,2.80488,-5.9303,4.45749,2.49044,-0.0861145,0.0688788,0.216604,-0.172185,0.0100342,0.10323,-0.0682977,0.0180073,-0.130604
-190.862,0.987988,0.0516478,6,127,0,199.04,-0.150505,-8.59959,2.32877,-1.67687,-1.23142,-0.851967,1.10566,-1.25702,0.448334,0.205155,2.00871,-0.339305,0.277583,0.553955,-0.276354,0.272204,1.49543,0.960068,0.201892,0.21808,0.396663,0.424811,3.58928,4.67783,-3.36835,-2.47356,-1.71136,2.22095,-2.52499,0.900575,0.412099,-0.0739957,0.0605355,0.120807,-0.0602673,0.0593623,0.326124,0.209372,0.0440288,-0.150505
-191.035,0.984393,0.0516478,6,63,0,200.319,-0.115151,-12.6344,-1.85274,0.0153745,-0.760854,-0.353689,-0.181576,-1.20197,1.30464,0.742393,5.39375,-0.516069,1.05544,1.12343,-1.1806,0.412483,1.63492,-0.71192,-1.10576,0.110388,0.105697,0.27028,1.44677,-9.99321,0.082926,-4.10386,-1.90771,-0.979377,-6.48314,7.03691,4.00428,-0.056968,0.116508,0.124013,-0.130324,0.0455334,0.180476,-0.0785878,-0.122063,-0.115151
-186.906,0.529105,0.0516478,6,63,0,196.762,-0.14789,-12.8509,-0.38708,-0.579968,-0.668726,-0.658967,0.449619,-1.38407,2.02268,0.514336,6.14421,-0.500402,0.662041,1.77582,-0.981099,1.21228,1.35017,0.290998,-0.397728,0.137846,0.0848286,0.2863,1.45764,-2.3783,-3.56344,-4.10879,-4.04883,2.76255,-8.50404,12.4278,3.16019,-0.0689783,0.0912596,0.24479,-0.13524,0.167108,0.186115,0.0401129,-0.0548251,-0.14789
-187.163,0.0236306,0.0516478,6,63,0,200.586,-0.143346,-11.1789,-0.719802,-0.181423,-0.741215,-0.462728,-0.173727,-1.26655,1.07094,1.05401,4.46668,-0.4762,0.871346,1.14843,-1.17579,1.36496,1.42307,-0.636026,-0.441281,0.132114,0.107632,0.278439,1.54088,-3.21513,-0.810361,-3.31077,-2.06686,-0.775983,-5.65728,4.78355,4.70794,-0.0629126,0.115117,0.151724,-0.155338,0.180331,0.188008,-0.0840279,-0.0582994,-0.143346
-189.778,0.758405,0.0516478,6,127,0,202.666,-0.143432,-17.5774,2.85054,-0.13951,-0.8478,-0.513748,0.432056,-2.04691,2.59608,1.51207,4.65896,-0.135203,0.268539,0.917948,-0.232111,-0.316099,0.736686,-0.259071,-0.419752,0.311506,0.31493,0.359933,2.11275,13.2805,-0.649969,-3.94987,-2.39353,2.01293,-9.53649,12.095,7.04465,-0.0421164,0.0836516,0.285946,-0.0723039,-0.0984666,0.229482,-0.0807021,-0.130755,-0.143432
-191.852,0.962544,0.0516478,6,127,0,202.537,-0.215178,-5.66054,-3.01808,-0.886817,-0.85001,-0.624298,-0.152191,-1.37531,-0.529854,0.0612787,3.70655,-0.528044,0.538903,0.725449,-0.92766,1.51823,1.32173,1.06212,-1.26851,0.186291,0.319863,0.41916,2.91217,-11.1867,-3.28703,-3.15061,-2.31399,-0.564103,-5.09767,-1.96393,0.227133,-0.0983698,0.100393,0.135145,-0.172815,0.282832,0.246226,0.197863,-0.236312,-0.215178
-193.566,0.951019,0.0516478,6,63,0,203.088,-0.212455,-6.25658,-2.38306,-0.86579,-0.768517,-0.810073,0.121409,-1.4764,-0.0459385,-0.278908,3.51052,-0.249094,0.58777,0.520737,-0.693614,0.912388,1.64893,1.62963,-2.10871,0.179966,0.2586,0.467921,3.25454,-8.3658,-3.03937,-2.69789,-2.84378,0.426208,-5.18292,-0.161268,-0.979114,-0.0448285,0.105779,0.0937148,-0.124827,0.164199,0.296751,0.293278,-0.379496,-0.212455
-191.955,0.997398,0.0516478,6,63,0,202.461,-0.0423273,-9.04929,2.09507,-0.340998,-0.499456,-0.353125,1.03064,-0.945648,0.406844,0.905345,6.003,-0.134791,0.602503,1.82327,-0.899311,0.350501,1.07169,-1.337,1.08642,0.125515,0.320311,0.40183,2.23711,12.5767,-2.04701,-2.99824,-2.11981,6.18694,-5.67673,2.44228,5.43478,-0.0169183,0.0756232,0.228848,-0.112877,0.0439932,0.134513,-0.167813,0.136362,-0.0423273
-192.607,0.969759,0.0516478,6,63,0,202.952,-0.222527,-7.56151,-1.96502,-0.94175,-1.145,-0.65441,0.414461,-2.23313,0.444851,-0.106666,2.43052,-0.491226,0.640053,0.40721,-0.494501,0.161844,1.44948,1.60491,-1.97468,0.161814,0.246121,0.344021,1.86456,-4.77603,-2.28895,-2.78295,-1.59056,1.00736,-5.42769,1.08122,-0.259255,-0.0794874,0.10357,0.0658924,-0.0800174,0.0261887,0.234546,0.259697,-0.319532,-0.222527
-186.761,0.951172,0.0516478,6,63,0,205.936,-0.036728,-10.1634,-0.645436,-1.13089,-0.561946,-0.763039,0.243742,0.150144,0.562581,0.0170594,6.92129,-0.218299,0.439913,0.634824,-0.51126,0.417235,0.316512,-0.0965888,0.475561,0.263005,0.338088,0.411199,3.21368,-4.46725,-7.8272,-3.88939,-5.28121,1.68701,1.03919,3.89379,0.118073,-0.0574137,0.115699,0.166962,-0.134464,0.109735,0.0832442,-0.0254033,0.125075,-0.036728
-187.315,0.77648,0.0516478,6,127,0,202.295,-0.150335,-5.64178,-0.239324,-1.12903,-0.80313,-0.463827,1.06467,-1.44645,0.279614,0.157132,2.74124,-0.353511,0.481202,0.831327,-0.401605,0.41191,1.63589,0.7497,-0.52765,0.25424,0.32786,0.356195,2.30498,-0.656045,-3.09495,-2.20157,-1.27146,2.91851,-3.96506,0.766489,0.430738,-0.0898767,0.122341,0.211357,-0.102104,0.104724,0.415909,0.190604,-0.13415,-0.150335
-189.733,0.98513,0.0516478,5,63,0,196.281,-0.201448,-6.04237,-1.50443,-1.55058,-0.911004,-1.11862,0.648458,-1.09398,-0.15095,0.735019,3.09062,-0.132131,0.62973,0.457195,-0.558793,-0.19009,0.822699,0.0184296,-0.12642,0.196659,0.289633,0.302336,2.08904,-4.64961,-4.79225,-2.81557,-3.45723,2.00414,-3.38108,-0.466529,2.27167,-0.0259848,0.123842,0.0899117,-0.109892,-0.0373829,0.161791,0.00362435,-0.0248616,-0.201448
-195.258,0.996749,0.0516478,6,63,0,210.055,-0.166546,-4.95355,-1.01797,-1.63977,-0.844686,-1.29442,0.256258,-1.72277,-0.428462,0.166853,2.19068,-0.308893,0.654388,0.530117,-0.345037,0.503545,-0.674279,-0.527112,-0.7194,0.102812,0.320433,0.301263,1.89382,-2.23005,-3.59222,-1.85044,-2.83567,0.561379,-3.77404,-0.938624,0.365522,-0.0317581,0.0672792,0.0545025,-0.035474,0.0517707,-0.0693242,-0.0541937,-0.0739633,-0.166546
-189.992,0.99941,0.0516478,6,63,0,200.956,-0.141514,-7.95655,-0.793172,-1.02301,-0.861782,-0.94167,0.143251,-2.50902,1.01342,0.920622,3.33718,-0.48834,0.56095,0.81604,-0.594956,-0.422827,1.62583,0.223876,-0.553818,0.190523,0.414535,0.378599,2.28339,-2.64695,-3.41396,-2.87592,-3.14252,0.478054,-8.37305,3.38197,3.07228,-0.09304,0.106874,0.155474,-0.113353,-0.0805584,0.309758,0.0426535,-0.105515,-0.141514
-190.404,0.997432,0.0516478,6,63,0,201.037,-0.153259,-7.53794,0.180284,-1.98706,-1.12768,-1.13884,0.576631,-1.05608,-0.31389,0.369035,2.64104,-0.609946,0.943122,1.39201,-0.0685224,-0.330835,0.29286,1.22787,1.33123,0.090326,0.300542,0.293366,2.22399,0.476137,-5.2479,-2.97826,-3.00773,1.5229,-2.78915,-0.828996,0.974636,-0.055094,0.0851885,0.125735,-0.00618936,-0.029883,0.0264529,0.110909,0.120245,-0.153259
-180.425,0.955108,0.0516478,6,63,0,197.115,-0.152536,-12.4696,0.196999,-0.433332,-0.781875,-0.522078,0.322664,-1.57124,1.47086,0.660517,4.81545,-0.325077,0.472288,0.92906,-0.888705,0.479217,1.35939,0.214196,-1.16822,0.186211,0.291086,0.320316,2.61957,0.948638,-2.08669,-3.76508,-2.51404,1.55377,-7.5662,7.08285,3.18069,-0.0605328,0.087945,0.173001,-0.165486,0.0892353,0.253133,0.0398856,-0.217534,-0.152536
-185.133,0.773885,0.0516478,6,127,0,197.411,-0.203039,-6.21589,-1.33446,-0.592729,-0.480319,-0.545849,0.327624,-0.911639,0.579264,0.508929,5.7547,-0.346074,0.484009,1.29167,-0.201837,1.60368,1.59776,-0.747482,-1.07192,0.174197,0.18155,0.38165,3.1447,-7.67941,-3.41098,-2.76409,-3.1412,1.88538,-5.24621,3.33349,2.92873,-0.0602851,0.0843128,0.225006,-0.0351593,0.279357,0.278324,-0.130209,-0.186725,-0.203039
-189.21,0.378391,0.0516478,6,63,0,197.933,-0.0452501,-7.48693,-0.00234706,-1.42737,-0.909204,-0.927693,1.15939,-1.17205,0.00982947,-0.730989,3.75117,-0.598487,0.810993,1.01581,-1.1434,-0.743107,1.1902,0.652448,-0.193582,0.122446,0.419233,0.357494,2.93104,-0.00880422,-5.35432,-3.41058,-3.47994,4.34907,-4.39655,0.0368721,-2.74207,-0.0732823,0.0993026,0.124381,-0.140004,-0.0909904,0.145735,0.0798895,-0.0237034,-0.0452501
-191.508,0.960963,0.0516478,6,63,0,199.326,-0.245671,-2.31496,-0.609495,-1.87133,-0.699455,-1.35148,1.66756,-1.46995,-0.0761525,0.000227702,3.65485,-0.331579,0.385419,1.23449,-0.72489,1.24085,1.15302,-0.0437881,-0.415652,0.142209,0.151798,0.404213,2.81263,-2.22761,-6.83942,-2.5564,-4.93946,6.09467,-5.37245,-0.278326,0.000832215,-0.0471534,0.05481,0.175555,-0.103086,0.17646,0.163969,-0.00622705,-0.0591093,-0.245671
-186.307,0.998507,0.0516478,6,63,0,201.383,-0.17801,-6.01855,0.212711,-0.963734,-0.695076,-0.463731,1.15332,-1.04316,-0.000531458,-0.0132962,3.66409,-0.371056,0.546293,1.63988,-1.1665,0.73637,1.29409,0.0156456,0.271923,0.110749,0.263773,0.326363,2.07895,0.779392,-3.53121,-2.54682,-1.69915,4.22586,-3.82221,-0.00194731,-0.0487184,-0.0410941,0.0605014,0.181615,-0.129189,0.0815522,0.143319,0.00173273,0.0301152,-0.17801
-187.224,0.99315,0.0516478,6,63,0,194.905,-0.155607,-6.14201,0.717258,-0.955141,-0.639106,-0.504965,1.06427,-1.0368,0.195116,0.413239,3.41895,-0.343285,0.582043,1.82512,-1.35572,0.640205,1.63007,0.116332,-0.234569,0.110073,0.32652,0.319772,1.97761,2.45227,-3.26558,-2.18507,-1.72645,3.63869,-3.54478,0.667093,1.41284,-0.0377865,0.0640675,0.200898,-0.149228,0.0704696,0.179427,0.012805,-0.0258198,-0.155607
-191.32,0.776863,0.0516478,6,63,0,200.252,-0.132576,-8.06986,0.302487,-1.94149,-1.22296,-1.30959,1.23094,-1.57405,0.826461,-0.0362678,2.58244,-0.592928,1.13813,2.05095,-0.894743,0.844326,-0.269155,-0.667253,-0.228922,0.0637309,0.215751,0.433758,3.37512,0.781155,-5.01379,-3.15823,-3.38193,3.17883,-4.06489,2.13429,-0.0936594,-0.0377878,0.0725342,0.130709,-0.0570228,0.0538097,-0.0171535,-0.0425246,-0.0145894,-0.132576
-189.22,0.939894,0.0516478,6,127,0,199.99,-0.152295,-6.68531,-0.755795,-2.05616,-1.10966,-1.6041,1.28409,-1.97069,0.967723,0.0198337,2.60251,-0.693835,1.23508,1.75747,-0.752038,0.175111,0.204943,-0.943902,-0.34443,0.0889127,0.251111,0.374779,2.57548,-1.96696,-5.35116,-2.88791,-4.17468,3.34186,-5.12874,2.5185,0.0516173,-0.0616908,0.109815,0.156261,-0.0668657,0.0155696,0.018222,-0.0839249,-0.0306242,-0.152295
-196.051,0.970467,0.0516478,6,63,0,203.882,-0.0931106,-11.9472,-0.222596,-1.60659,-1.34921,-1.19109,0.291109,-0.692156,1.28141,0.765759,2.92933,-0.854796,1.13997,2.91714,-1.13538,0.108608,2.70125,-2.3547,0.620152,0.0683764,0.155191,0.315321,1.98854,-0.652058,-4.70623,-3.95227,-3.4891,0.852753,-2.02755,3.75366,2.24316,-0.0584478,0.0779469,0.199464,-0.0776334,0.00742624,0.184702,-0.161006,0.0424037,-0.0931106
-194.806,0.971247,0.0516478,6,63,0,212.328,-0.191034,-12.5588,1.80174,-1.34148,-2.0583,-1.09058,1.42768,-1.65339,1.81766,1.4969,1.988,-0.344479,0.885456,1.40946,-0.731085,-0.638832,1.40802,-1.16242,-0.579681,0.0952741,0.205494,0.386064,2.85774,3.58187,-2.66687,-4.0919,-2.16807,2.83823,-3.28695,3.61352,2.97583,-0.0328199,0.0843611,0.134285,-0.0696535,-0.0608642,0.134148,-0.110748,-0.0552286,-0.191034
-188.415,0.992271,0.0516478,6,63,0,204.077,-0.0420968,-7.48718,0.950179,-0.980052,-0.717688,-0.801905,0.98928,-1.76683,0.803406,0.366206,3.85463,-0.64284,1.11172,1.76585,-1.13923,0.782077,1.42547,0.589493,1.3769,0.092366,0.225318,0.341182,2.47553,3.66258,-3.77774,-2.76642,-3.09105,3.81331,-6.81046,3.09683,1.41159,-0.0593765,0.102685,0.163105,-0.105226,0.0722373,0.131665,0.0544491,0.127178,-0.0420968
-189.437,0.892309,0.0516478,6,63,0,197.468,-0.163253,-7.40007,-0.0932767,-1.12775,-0.989387,-0.53838,1.19171,-1.23716,0.618331,-0.355182,2.71874,-0.394233,1.27922,1.06494,-0.479335,0.525548,1.13498,-1.5983,0.628099,0.079409,0.345492,0.382924,2.43773,-0.253595,-3.06605,-2.68988,-1.46371,3.23995,-3.3635,1.68108,-0.965646,-0.0313057,0.101582,0.0845662,-0.0380635,0.0417333,0.0901277,-0.12692,0.0498767,-0.163253
-189.886,0.995257,0.0516478,6,127,0,201.665,-0.141524,-5.81581,0.0445466,-1.02191,-0.545278,-0.75668,1.00627,-0.847052,0.79258,0.591783,4.81675,-0.31421,0.447092,1.16791,-0.0563417,0.53528,2.41745,-2.20984,0.673989,0.169184,0.329281,0.470562,4.59182,0.21457,-4.92227,-2.62647,-3.64474,4.84698,-4.08004,3.81766,2.85047,-0.0531594,0.0756409,0.197592,-0.00953211,0.0905609,0.408994,-0.37387,0.114028,-0.141524
-183.564,0.952465,0.0516478,6,63,0,197.935,-0.208377,-10.9447,-0.622262,-0.977714,-0.86279,-0.685758,0.369079,-0.686192,0.95093,0.556731,4.86339,-0.480945,0.623157,1.19321,-0.981679,0.655307,0.121185,0.00319839,-0.0226685,0.141625,0.259607,0.404927,3.05276,-3.0263,-4.75501,-4.19609,-3.33511,1.79498,-3.33722,4.62475,2.7076,-0.0681137,0.0882544,0.168987,-0.13903,0.0928078,0.0171628,0.000452971,-0.00321042,-0.208377
-188.348,0.896237,0.0516478,6,63,0,194.936,-0.0878426,-11.6742,-0.568091,-0.603834,-1.0869,-0.685525,-0.199918,-2.28583,1.15945,-0.0340673,3.12003,-0.606424,1.03377,1.12761,-1.19506,0.878652,2.31956,-0.840056,-0.0860223,0.115352,0.286818,0.304618,1.98331,-1.77246,-1.88398,-3.39117,-2.13886,-0.623751,-7.13186,3.61752,-0.106291,-0.069952,0.119247,0.130072,-0.137852,0.101354,0.267565,-0.0969019,-0.00992282,-0.0878426
-197.511,0.641941,0.0516478,7,127,0,205.723,-0.137293,-7.65272,-1.64308,-1.09392,-1.02006,-0.943747,0.185224,-2.40792,1.54183,0.825913,1.8624,-0.582718,1.41078,1.38561,-0.655396,2.03107,0.901383,0.696307,-1.2045,0.0869485,0.261848,0.362207,2.04266,-3.06007,-2.03731,-1.89975,-1.75763,0.344961,-4.4845,2.8715,1.53818,-0.0506665,0.122665,0.120476,-0.0569857,0.176599,0.0783739,0.0605428,-0.104729,-0.137293
-199.291,0.992946,0.0516478,6,63,0,211.816,-0.122611,-11.292,-0.201935,-0.807715,-0.97785,-0.805069,-1.39028,-1.64525,-1.40835,0.526388,3.34526,-0.995712,1.04781,2.2742,-0.329374,0.761072,2.40532,-0.606253,1.18816,0.0942826,0.46629,0.357213,2.4596,-0.675524,-2.70202,-3.27116,-2.69316,-4.65086,-5.5038,-4.7113,1.76091,-0.0938783,0.0987899,0.214417,-0.0310542,0.0717558,0.226779,-0.0571591,0.112022,-0.122611
-197.737,0.946525,0.0516478,6,63,0,209.824,-0.0517706,-6.42617,-1.13382,-1.7682,-0.796489,-1.04535,0.395271,-0.601912,0.194499,0.296976,2.62939,-0.425511,1.25307,2.3735,0.316125,1.2214,-0.650257,0.63187,0.424284,0.0915435,0.314797,0.412203,2.44987,-2.98126,-4.6493,-2.09428,-2.74863,1.03932,-1.58266,0.511414,0.780867,-0.0389528,0.114711,0.217278,0.0289392,0.111811,-0.0595268,0.0578436,0.0388404,-0.0517706
-191.298,0.907651,0.0516478,6,63,0,207.182,-0.0924017,-4.78547,0.116432,-1.80991,-0.698888,-1.07549,1.15623,-1.36444,-0.882422,-1.2493,3.52707,-0.72703,0.862681,1.77793,-0.784057,0.521003,-0.15902,0.471508,-0.104375,0.0949425,0.310201,0.307652,1.95047,0.410665,-6.38367,-2.46503,-3.79335,4.07811,-4.81249,-3.11237,-4.40636,-0.069026,0.0819051,0.168801,-0.0744404,0.0494653,-0.0150977,0.0447662,-0.00990962,-0.0924017
-194.691,0.992871,0.0516478,6,63,0,203.51,-0.108684,-3.54092,-0.736439,-1.66302,-0.521317,-1.04285,1.30535,-1.60843,1.11284,-0.866022,3.11574,-0.59864,0.862735,1.94637,-0.314561,-0.171387,-0.541341,-0.393442,-2.52811,0.0824939,0.303282,0.37081,2.32492,-2.29456,-5.18155,-1.62429,-3.24925,4.06714,-5.01145,3.46733,-2.6983,-0.0493841,0.0711704,0.160563,-0.0259494,-0.0141384,-0.0446573,-0.0324566,-0.208553,-0.108684
-191.341,0.996698,0.0516478,6,127,0,206.012,-0.177888,-8.63588,-0.101159,-1.68278,-0.952366,-0.924866,0.427632,-0.975651,0.467864,-0.556088,3.03457,-0.804929,1.31433,0.999615,-0.346177,0.350171,-0.732618,0.089675,-2.0661,0.0781912,0.423255,0.365443,3.07019,-0.306974,-5.1065,-2.89002,-2.80657,1.29768,-2.96068,1.41976,-1.68749,-0.0629384,0.102769,0.0781612,-0.027068,0.0273803,-0.0572843,0.0070118,-0.161551,-0.177888
-190.106,0.988542,0.0516478,6,127,0,201.569,-0.118726,-6.38348,-0.42243,-0.926814,-0.556627,-0.565792,0.659652,-0.764699,0.10824,-0.425022,4.2041,-0.737619,0.741008,-0.0717781,-0.662164,1.30008,1.22549,-1.00389,0.94263,0.108528,0.34954,0.361974,2.48202,-1.77594,-3.89642,-2.34012,-2.37864,2.77324,-3.21487,0.45505,-1.78684,-0.0800526,0.0804204,-0.00778996,-0.0718635,0.141095,0.133,-0.108951,0.102302,-0.118726
-188.841,0.94005,0.0516478,6,127,0,200.779,-0.123213,-11.6257,-0.0296603,-0.604454,-0.637109,-0.53952,-0.125653,-0.692794,0.363071,0.31781,5.42884,-0.190212,1.10823,0.561936,-1.46176,-0.511943,0.951885,0.364266,-0.439386,0.0857247,0.223393,0.393855,2.48174,-0.161021,-3.28148,-3.45877,-2.92897,-0.682149,-3.76107,1.97105,1.72534,-0.0163058,0.0950025,0.0481718,-0.125309,-0.0438862,0.0816001,0.0312266,-0.0376662,-0.123213
-191.301,0.675293,0.0516478,6,63,0,202.313,-0.160636,-6.07302,-0.234135,-1.16794,-1.0679,-0.811828,1.01808,-2.58125,0.528444,1.65242,1.90081,-0.453311,1.15614,1.52078,-0.13439,1.22542,0.993028,0.252655,-0.203287,0.108569,0.380911,0.41753,3.12953,-0.445044,-2.22003,-2.02987,-1.54313,1.93518,-4.90645,1.00447,3.14092,-0.0492155,0.125521,0.165109,-0.0145906,0.133042,0.107812,0.0274305,-0.0220706,-0.160636
-186.317,0.881716,0.0516478,6,63,0,200.496,-0.0604939,-8.84663,0.0689848,-0.988826,-1.01581,-1.12356,0.438686,-2.44805,0.500987,0.75778,2.96315,-0.31209,0.642648,0.89056,-0.888338,-0.00283671,1.81667,1.02637,-1.75071,0.178323,0.247186,0.353831,2.60556,0.204412,-2.93004,-3.00998,-3.32929,1.29989,-7.25395,1.4845,2.24542,-0.0556528,0.114599,0.158807,-0.158411,-0.000505851,0.323955,0.183025,-0.312191,-0.0604939
-190.789,0.998935,0.0516478,6,63,0,198.556,-0.18856,-8.22448,0.484804,-2.47684,-1.62321,-1.4371,1.08896,-0.716417,-0.509203,0.441788,2.14567,-0.180527,0.293713,0.671298,-0.15508,0.188759,0.291697,0.233363,1.28907,0.319152,0.377711,0.440007,3.5991,1.04023,-5.31449,-3.48289,-3.08355,2.33655,-1.5372,-1.09258,0.947932,-0.0576156,0.0937391,0.214246,-0.0494942,0.0602429,0.0930957,0.0744784,0.41141,-0.18856
-181.482,0.977459,0.0516478,6,63,0,199.431,-0.0792838,-13.4911,-0.248149,-0.394344,-0.956986,-0.681377,-0.0154833,-1.97521,1.43748,0.594923,4.25951,-0.336485,0.536175,1.14482,-0.906583,0.627139,1.70272,-0.127546,-1.43826,0.197068,0.259963,0.355018,2.38162,-1.05699,-1.67971,-4.0763,-2.90233,-0.0659514,-8.41345,6.12294,2.53408,-0.0663103,0.105663,0.225608,-0.178658,0.123589,0.33555,-0.0251351,-0.283434,-0.0792838
-184.222,0.935005,0.0516478,6,63,0,191.507,-0.0621165,-10.9531,-0.11878,-0.0799489,-0.831712,-0.4045,0.407187,-1.56102,1.25259,1.93791,4.33644,-0.212323,0.650676,0.819883,-0.899822,1.83298,1.00636,-0.471218,-0.66314,0.181845,0.157432,0.424941,3.44368,-0.515082,-0.346693,-3.60667,-1.75409,1.76574,-6.76926,5.43179,8.40363,-0.0386098,0.118322,0.149091,-0.163628,0.333317,0.183,-0.0856884,-0.120588,-0.0621165
-181.229,0.894605,0.0516478,6,63,0,191.824,-0.111566,-9.34162,-0.412712,-0.624194,-0.760515,-0.617579,0.238885,-1.52939,0.589238,0.237505,4.51238,-0.388057,0.48787,1.2309,-0.46606,1.83127,1.68318,-0.716824,-0.0283442,0.165891,0.223366,0.373207,3.03848,-1.86231,-2.8166,-3.43173,-2.78675,1.07794,-6.90118,2.65887,1.07171,-0.0643754,0.0809335,0.204195,-0.0773154,0.303791,0.279225,-0.118915,-0.00470205,-0.111566
