# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=26
# stan_version_patch=1
# init=random
# enable_random_init=1
# seed=2356
# chain_id=2
# iter=3000
# warmup=1000
# save_warmup=0
# thin=1
# refresh=300
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=models/demo_2.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Intercept,bs.1,zs_1_1.1,zs_1_1.2,zs_1_1.3,zs_1_1.4,zs_1_1.5,zs_1_1.6,zs_1_1.7,zs_1_1.8,sds_1_1,zs_2_1.1,zs_2_1.2,zs_2_1.3,zs_2_1.4,zs_2_1.5,zs_2_1.6,zs_2_1.7,zs_2_1.8,sds_2_1,ar.1,sigma,nu,s_1_1.1,s_1_1.2,s_1_1.3,s_1_1.4,s_1_1.5,s_1_1.6,s_1_1.7,s_1_1.8,s_2_1.1,s_2_1.2,s_2_1.3,s_2_1.4,s_2_1.5,s_2_1.6,s_2_1.7,s_2_1.8,b_Intercept
-190.238,0.808711,0.0587543,6,63,0,205.654,-0.139642,-10.8749,0.229806,-0.499816,-1.11671,-0.987775,0.9057,-2.40881,1.99068,1.81426,3.28305,-0.324598,0.643778,1.02784,-0.0263621,0.571299,2.04281,0.558116,-0.415921,0.166885,0.10047,0.355024,3.12175,0.754464,-1.64092,-3.66622,-3.24292,2.97346,-7.90823,6.53549,5.95631,-0.0541705,0.107437,0.17153,-0.00439943,0.095341,0.340915,0.093141,-0.0694109,-0.139642
-184.93,0.997303,0.0587543,6,63,0,198.054,-0.166567,-8.31273,-0.991979,-0.795693,-0.843052,-0.85465,0.76209,-2.05068,2.22122,0.231862,3.29116,-0.207051,0.388583,0.812856,-0.723255,0.423023,1.19119,0.648099,-1.3645,0.275889,0.0931093,0.383333,2.81915,-3.26477,-2.61876,-2.77462,-2.81279,2.50816,-6.74914,7.31041,0.763095,-0.0571231,0.107206,0.224258,-0.199538,0.116707,0.328635,0.178803,-0.376451,-0.166567
-188.206,0.922057,0.0587543,6,63,0,198.152,-0.0836537,-5.37104,-0.307971,-1.65696,-0.929671,-0.979277,0.783294,-0.904966,-0.947472,0.459819,2.79546,-0.361464,0.837852,1.63879,-0.963703,-0.39067,1.50616,-0.877864,0.00859225,0.110711,0.133664,0.295288,1.7761,-0.860921,-4.63196,-2.59886,-2.73753,2.18967,-2.5298,-2.64862,1.28541,-0.040018,0.0927593,0.181432,-0.106692,-0.0432514,0.166748,-0.097189,0.000951255,-0.0836537
-189.052,0.207178,0.0587543,6,63,0,204.185,-0.0871936,-4.80148,-0.64417,-1.59857,-0.778886,-1.13303,0.655949,-1.37394,-0.643574,0.380042,2.93588,-0.301569,0.932808,1.73169,-0.999276,-0.379385,1.63798,-0.668743,0.211281,0.0986987,0.147554,0.284647,1.71578,-1.8912,-4.69319,-2.28671,-3.32644,1.92578,-4.03372,-1.88945,1.11575,-0.0297645,0.0920669,0.170916,-0.0986272,-0.0374448,0.161666,-0.0660041,0.0208532,-0.0871936
-190.698,0.99495,0.0587543,6,63,0,202.319,-0.127128,-8.40233,0.481592,-1.43872,-1.05983,-1.14655,0.927515,-1.69833,0.126752,0.293567,3.24951,-0.353959,0.665702,2.00558,-0.168184,-0.640152,0.373194,-1.17783,0.424811,0.102295,0.193626,0.322788,1.6669,1.56494,-4.67514,-3.44394,-3.72571,3.01397,-5.51874,0.411883,0.953949,-0.0362081,0.0680977,0.20516,-0.0172043,-0.065484,0.0381757,-0.120486,0.0434559,-0.127128
-191.072,0.560231,0.0587543,6,63,0,204.408,-0.119356,-4.96935,1.19746,-1.07332,-0.783152,-0.766603,0.994101,-1.98834,-1.02562,0.327105,2.77906,-0.281679,0.638854,0.692635,-1.08694,-0.223048,2.5783,0.0422068,1.21762,0.112447,0.188816,0.355521,3.02316,3.32782,-2.98283,-2.17642,-2.13043,2.76267,-5.52572,-2.85027,0.909044,-0.031674,0.0718372,0.0778848,-0.122224,-0.0250811,0.289922,0.00474602,0.136918,-0.119356
-189.904,0.771113,0.0587543,6,63,0,200.072,-0.119624,-11.2044,-1.2838,-1.04549,-0.821349,-0.921386,0.182323,-1.0491,2.56522,0.739725,3.80417,-0.581195,0.859366,0.847202,-0.578047,0.895909,0.136192,0.73552,-1.87702,0.110599,0.393465,0.332299,2.36425,-4.8838,-3.97722,-3.12455,-3.50511,0.693588,-3.99096,9.75855,2.81404,-0.0642794,0.0950449,0.0936995,-0.0639312,0.0990864,0.0150627,0.0813477,-0.207596,-0.119624
-195.554,0.993493,0.0587543,6,63,0,205.147,-0.211957,-15.8758,-1.15597,-0.762139,-1.356,-0.780073,-0.31239,-1.16263,2.90259,0.503685,3.24555,-0.716784,0.759408,0.92734,-0.900902,1.44552,-0.987328,0.342424,1.64206,0.105966,0.281056,0.406061,2.69736,-3.75177,-2.47356,-4.40096,-2.53177,-1.01388,-3.77339,9.42052,1.63474,-0.0759544,0.0804711,0.0982661,-0.0954646,0.153175,-0.104623,0.0362851,0.174002,-0.211957
-198.735,0.730155,0.0587543,6,63,0,208.642,-0.0479851,-7.68048,1.51119,-2.77453,-1.53043,-1.60976,0.570034,-0.832792,-1.42921,-0.409693,1.70186,-0.329603,0.397946,1.1248,-0.244587,-0.39326,2.65182,0.111337,-2.08076,0.206596,0.24539,0.412409,3.27815,2.57184,-4.72185,-2.60457,-2.73959,0.970118,-1.41729,-2.43232,-0.697239,-0.0680947,0.082214,0.232379,-0.0505306,-0.081246,0.547856,0.0230017,-0.429877,-0.0479851
-194.816,0.984904,0.0587543,6,63,0,211.698,-0.166304,-4.49992,-1.25902,-0.12929,-0.328348,-0.337517,0.943438,-1.71508,1.59618,0.349819,4.49263,-0.616185,0.5601,0.684049,-1.3898,1.10323,0.285826,-0.191425,0.438951,0.157308,0.316942,0.472786,4.45767,-5.6563,-0.580851,-1.47515,-1.51634,4.23852,-7.70522,7.17105,1.57161,-0.096931,0.0881084,0.107607,-0.218627,0.173547,0.0449628,-0.0301127,0.0690506,-0.166304
-195.569,0.994344,0.0587543,6,63,0,203.562,-0.128482,-10.8003,1.78991,-2.06036,-1.76677,-1.01972,-0.203161,-0.827775,0.250149,0.840374,1.74248,-0.340861,0.572455,1.63672,0.0800079,-0.283345,1.60537,0.73109,-0.903822,0.117679,0.431998,0.306816,1.55929,3.11887,-3.59012,-3.07855,-1.77683,-0.354002,-1.44238,0.435878,1.46433,-0.0401122,0.067366,0.192608,0.00941527,-0.0333438,0.188918,0.0860341,-0.106361,-0.128482
-203.946,0.977412,0.0587543,7,127,0,217.671,-0.199415,-6.28095,0.288642,-1.22441,-1.10067,-0.124405,1.67293,-1.05044,-0.145835,0.70995,1.83811,-1.10072,1.56396,1.81746,-1.27831,1.35714,-0.145237,-0.392682,1.69105,0.0809301,0.36051,0.501742,4.70213,0.530555,-2.2506,-2.02315,-0.228669,3.07503,-1.93081,-0.268061,1.30496,-0.0890811,0.126572,0.147087,-0.103454,0.109833,-0.011754,-0.0317798,0.136857,-0.199415
-200.042,0.97102,0.0587543,6,127,0,211.892,-0.183829,-4.45351,-1.17792,-1.05644,-0.941378,-0.19014,1.3821,-0.947642,0.0510017,1.27785,1.88219,-0.667376,0.963034,1.96759,-1.24191,1.45684,-0.381386,0.0666881,0.767379,0.0555528,0.334579,0.428358,3.26871,-2.21708,-1.98842,-1.77185,-0.357879,2.60136,-1.78364,0.0959949,2.40516,-0.0370746,0.0534993,0.109305,-0.0689917,0.0809316,-0.0211871,0.00370471,0.04263,-0.183829
-199.164,0.994123,0.0587543,6,63,0,211.562,-0.213388,-13.0764,0.650165,-0.870791,-1.06438,-0.662476,-1.38505,-0.890732,0.112642,0.404669,2.94262,-0.898233,1.42188,1.08197,0.842088,-0.0050245,1.04931,1.90599,-1.45534,0.045141,0.396226,0.347103,2.54479,1.91319,-2.56241,-3.13207,-1.94942,-4.07568,-2.62109,0.331463,1.19079,-0.0405472,0.0641852,0.0488414,0.0380127,-0.000226811,0.0473668,0.0860383,-0.0656954,-0.213388
-197.611,0.895201,0.0587543,6,127,0,207.415,-0.167223,-2.63405,-0.0837235,-0.662831,-0.232485,-0.502437,1.10717,-1.53443,1.30697,0.353399,4.27341,-1.08778,1.81522,1.94834,-0.277047,1.04836,-0.940125,0.16675,0.993543,0.0323452,0.343848,0.390645,2.65389,-0.357785,-2.83255,-0.993504,-2.14712,4.73138,-6.55723,5.5852,1.51022,-0.0351843,0.0587138,0.0630196,-0.00896113,0.0339095,-0.0304086,0.00539356,0.0321364,-0.167223
-195.492,0.975992,0.0587543,6,63,0,208.244,-0.142896,-4.19912,-1.01342,-0.910043,-0.522684,-0.735344,-0.0616176,-1.39096,-1.4898,-0.568776,3.66508,-1.04252,0.835067,0.601218,-0.390669,0.66075,-0.310764,-1.07429,0.0123627,0.0769146,0.485221,0.36023,2.28638,-3.71425,-3.33538,-1.91568,-2.6951,-0.225834,-5.09798,-5.46024,-2.08461,-0.0801853,0.0642288,0.0462424,-0.0300482,0.0508213,-0.0239023,-0.0826284,0.000950869,-0.142896
-194.479,0.997168,0.0587543,6,63,0,206.562,-0.132128,-4.48227,-0.481312,-0.868324,-0.515903,-0.407037,-0.385916,-1.34032,-1.89881,0.0671909,3.55906,-0.639759,1.28923,0.580116,-0.643277,0.0511508,0.319568,-1.04072,-0.489282,0.0689173,0.495334,0.35352,2.16141,-1.71302,-3.09041,-1.83613,-1.44867,-1.3735,-4.77028,-6.75796,0.239136,-0.0440904,0.0888502,0.0399801,-0.0443329,0.00352518,0.0220237,-0.0717237,-0.03372,-0.132128
-197.649,0.82782,0.0587543,6,63,0,206.346,-0.100303,-4.78886,-1.29082,-0.359774,-0.838016,-0.540934,-0.301329,-1.8969,-1.93201,1.00521,2.58804,-0.627616,1.13094,0.324376,0.0824605,0.563988,-0.0551957,-0.532559,-0.757615,0.0966964,0.37996,0.346576,2.26451,-3.34069,-0.931108,-2.16882,-1.39996,-0.77985,-4.90925,-5.00011,2.60152,-0.0606882,0.109357,0.031366,0.00797363,0.0545356,-0.00533722,-0.0514965,-0.0732586,-0.100303
-188.312,0.9764,0.0587543,6,63,0,205.295,-0.161592,-7.66059,-0.0212004,-0.688867,-0.650621,-0.678351,1.0969,-1.84959,1.79458,1.02862,4.78764,-0.386965,0.764019,0.965579,-0.56358,0.198537,2.46841,0.593968,-0.175726,0.167248,0.301925,0.353076,2.66842,-0.1015,-3.29804,-3.11494,-3.2477,5.25157,-8.85517,8.59179,4.92468,-0.064719,0.12778,0.161491,-0.0942573,0.0332047,0.412836,0.0993397,-0.0293897,-0.161592
-189.07,0.883985,0.0587543,6,63,0,199.182,-0.194501,-9.02086,-0.215104,-0.582561,-0.633049,-0.744393,0.556117,-1.96831,2.15321,1.57724,4.4606,-0.305345,0.665259,0.937457,-0.456126,0.436794,2.26824,0.0239473,0.16151,0.134508,0.213161,0.366408,3.22732,-0.959492,-2.59857,-2.82378,-3.32044,2.48061,-8.77984,9.60461,7.03545,-0.0410713,0.0894823,0.126095,-0.0613524,0.0587521,0.305096,0.00322109,0.0217242,-0.194501
-189.104,0.765526,0.0587543,6,63,0,199.455,-0.0298929,-12.165,0.29018,-1.43118,-1.8632,-1.04213,0.704223,-2.12205,-0.0545112,-1.21732,2.5562,-0.156026,0.314147,0.741988,-0.890466,0.758214,0.649703,-0.558244,-0.637078,0.226658,0.160462,0.373924,2.60551,0.741759,-3.65839,-4.7627,-2.66389,1.80013,-5.42438,-0.139341,-3.11172,-0.0353646,0.0712039,0.168177,-0.201831,0.171855,0.14726,-0.12653,-0.144399,-0.0298929
-189.333,0.77849,0.0587543,6,63,0,202.095,-0.222737,-8.02984,1.20348,-0.573962,-0.469256,-0.838773,0.148796,-2.25457,0.711398,1.41954,4.02501,-0.234044,0.561986,0.848098,-0.0407073,-0.133541,1.6216,-0.373519,-1.59737,0.175915,0.374074,0.318128,1.80973,4.844,-2.3102,-1.88876,-3.37607,0.598904,-9.07465,2.86338,5.71366,-0.0411718,0.0988615,0.149193,-0.007161,-0.0234918,0.285263,-0.0657075,-0.281001,-0.222737
-185.97,0.995355,0.0587543,6,63,0,202.687,-0.17009,-6.38085,-0.994738,-1.12424,-0.927245,-0.967738,0.787822,-2.18311,1.00502,0.611178,2.57992,-0.510266,0.715103,1.27494,-0.192378,0.557433,0.424738,-0.092376,-1.01075,0.144164,0.230369,0.313122,1.82857,-2.56635,-2.90046,-2.39222,-2.49669,2.03252,-5.63227,2.59287,1.57679,-0.0735618,0.103092,0.1838,-0.027734,0.0803616,0.0612319,-0.0133173,-0.145713,-0.17009
-188.97,0.99294,0.0587543,6,63,0,195.241,-0.225164,-6.97571,0.461165,-1.82412,-0.749274,-1.44927,0.910133,-2.14464,1.34554,-0.132753,2.99545,-0.454579,0.781035,0.906583,-1.14043,0.698761,1.39402,-0.107046,-0.352757,0.125096,0.35274,0.281475,1.81357,1.3814,-5.46407,-2.24441,-4.34121,2.72626,-6.42416,4.0305,-0.397656,-0.056866,0.0977043,0.11341,-0.142663,0.0874121,0.174387,-0.013391,-0.0441285,-0.225164
-186.136,0.966665,0.0587543,6,63,0,197.727,-0.156453,-8.73229,0.161993,-0.701538,-1.03308,-0.760861,0.276402,-2.45956,-0.265172,-0.276099,2.86552,-0.40065,0.717854,1.37563,-0.536666,1.61512,1.10902,0.812913,0.0533884,0.145292,0.218645,0.394483,2.76175,0.464194,-2.01027,-2.9603,-2.18026,0.792035,-7.04791,-0.759856,-0.791167,-0.0582112,0.104298,0.199868,-0.0779732,0.234664,0.161132,0.11811,0.00775691,-0.156453
-191.302,0.934321,0.0587543,6,63,0,200.6,-0.16274,-2.35692,0.43013,-1.0247,-0.578267,-1.03524,1.34946,-2.80215,-0.699816,0.435489,2.86156,-0.255963,0.471072,1.13493,-1.11377,1.42242,1.11305,1.04418,-1.24806,0.120154,0.232843,0.347061,2.46189,1.23084,-2.93224,-1.65475,-2.96242,3.86157,-8.01851,-2.00257,1.24618,-0.030755,0.0566011,0.136367,-0.133824,0.170909,0.133737,0.125462,-0.149959,-0.16274
-190.768,0.771622,0.0587543,6,127,0,205.103,-0.0865327,-24.3479,0.12549,-0.712729,-1.55952,-0.685294,-0.15773,-0.118533,2.68682,0.472206,4.4782,-0.580133,0.680467,1.27954,-0.848977,0.491512,1.56458,0.0134137,-0.170954,0.129854,0.214132,0.405996,3.33081,0.561968,-3.19174,-6.98383,-3.06888,-0.706345,-0.530812,12.0321,2.11463,-0.0753326,0.0883613,0.166153,-0.110243,0.0638247,0.203166,0.00174182,-0.022199,-0.0865327
-193.359,0.419519,0.0587543,6,63,0,202.299,-0.131075,-16.493,0.527134,-1.00697,-0.886446,-0.898449,-0.085733,-1.55665,2.15539,-1.71259,4.65715,-0.550133,0.329963,1.00853,-0.794409,1.3635,-0.155652,-0.838701,0.860823,0.149934,0.399493,0.411314,3.37658,2.45494,-4.68961,-4.12831,-4.18421,-0.399272,-7.24954,10.038,-7.9758,-0.0824838,0.0494728,0.151213,-0.119109,0.204435,-0.0233376,-0.12575,0.129067,-0.131075
-192.806,0.937763,0.0587543,6,63,0,206.041,-0.116732,-14.7318,0.734151,-1.25662,-1.75349,-0.657905,0.072557,0.022891,1.41065,0.809728,2.54839,-0.312414,0.556534,1.14075,-0.857665,0.017588,2.16345,0.0979683,-1.98976,0.19496,0.176131,0.36049,2.2222,1.87091,-3.20236,-4.46857,-1.6766,0.184904,0.0583352,3.59488,2.06351,-0.0609082,0.108502,0.2224,-0.16721,0.00342897,0.421787,0.0190999,-0.387924,-0.116732
-191.306,0.990729,0.0587543,6,127,0,201.078,-0.121064,-9.69226,0.478721,-2.79072,-1.62162,-1.97048,0.437144,-1.97696,0.79778,-0.473038,2.0635,-0.583418,0.664268,1.4019,-0.929734,0.739867,0.314752,0.811416,1.60999,0.124245,0.262393,0.360726,2.57955,0.98784,-5.75865,-3.3462,-4.06609,0.902046,-4.07946,1.64622,-0.976113,-0.0724869,0.0825321,0.174179,-0.115515,0.091925,0.0391064,0.100815,0.200034,-0.121064
-194.569,0.980519,0.0587543,6,63,0,203.754,-0.170622,-11.72,2.2904,-2.47423,-2.08689,-1.94084,0.696392,-2.35301,0.19926,-0.235646,1.93816,-0.395767,0.795146,1.23431,-0.762789,-0.621117,0.246446,0.119606,0.316892,0.119108,0.199572,0.371925,1.99916,4.43915,-4.79544,-4.04472,-3.76166,1.34972,-4.56051,0.386197,-0.456719,-0.0471388,0.0947079,0.147015,-0.0908539,-0.0739798,0.0293536,0.014246,0.0377443,-0.170622
-190.612,0.93163,0.0587543,6,63,0,205.271,-0.118388,-11.0686,-1.38442,-1.40281,-1.20496,-1.0691,0.700933,-1.29459,2.37536,0.252646,3.17714,-0.241036,0.428269,0.746404,-0.589922,1.8613,1.80295,0.689111,-0.934213,0.23491,0.276361,0.413746,2.03686,-4.3985,-4.45692,-3.82831,-3.39669,2.22696,-4.11309,7.54686,0.802691,-0.0566216,0.100605,0.175337,-0.138578,0.437238,0.423529,0.161879,-0.219456,-0.118388
-181.504,0.984409,0.0587543,5,31,0,197.954,-0.11408,-12.3469,0.275747,-0.770934,-1.2026,-0.837218,0.622926,-1.93589,1.63286,0.925898,3.4762,-0.347262,0.611508,1.01172,-0.271616,1.18858,1.35432,0.150056,-1.0628,0.184795,0.223184,0.379233,3.03892,0.958552,-2.67992,-4.18048,-2.91034,2.16542,-6.72955,5.67615,3.21861,-0.0641723,0.113003,0.186961,-0.0501933,0.219643,0.25027,0.0277296,-0.196401,-0.11408
-181.731,0.530113,0.0587543,6,63,0,189.65,-0.15871,-13.5423,-0.299229,-0.430013,-0.799677,-0.643109,-0.136427,-1.45723,1.0296,0.347465,5.13379,-0.397831,0.75684,1.11035,-0.916612,0.0661027,1.0236,-0.335576,0.463097,0.149382,0.270598,0.310039,1.6663,-1.53618,-2.2076,-4.10538,-3.30159,-0.700391,-7.48113,5.28577,1.78382,-0.0594289,0.113058,0.165867,-0.136926,0.00987457,0.152907,-0.0501291,0.0691785,-0.15871
-187.64,0.806008,0.0587543,6,63,0,192.789,-0.160322,-12.1753,1.17976,-0.605223,-1.09098,-0.617471,0.989842,-1.19049,1.47907,1.11503,3.61324,-0.606023,0.936333,2.05396,-0.815562,0.115143,0.928235,0.195896,0.360328,0.0962482,0.284211,0.357732,2.9731,4.26276,-2.18682,-3.94196,-2.23107,3.57654,-4.30153,5.34423,4.02889,-0.0583286,0.0901203,0.19769,-0.0784964,0.0110823,0.0893409,0.0188546,0.0346809,-0.160322
-189.002,0.645946,0.0587543,6,63,0,201.206,-0.156759,-11.0936,-0.477888,-0.973777,-0.763796,-0.777025,-0.103801,-0.378721,1.14203,0.896388,4.3631,-0.489552,0.891802,1.38028,-1.88632,0.0206821,2.50669,0.513051,0.0371127,0.106477,0.298517,0.338617,2.07024,-2.08507,-4.24868,-3.33252,-3.39024,-0.452893,-1.65239,4.98281,3.91103,-0.0521261,0.0949564,0.146969,-0.20085,0.00220217,0.266905,0.0546282,0.00395166,-0.156759
-193.711,0.964721,0.0587543,6,63,0,199.454,-0.181147,-6.07851,0.426729,-1.54215,-0.88307,-0.726856,0.920621,-1.9004,-0.407257,-0.587904,2.35035,-0.561977,0.633795,0.770911,0.652485,1.19074,-0.459774,0.30808,-0.828549,0.118747,0.397196,0.449756,3.1898,1.00296,-3.62459,-2.07553,-1.70837,2.16378,-4.46661,-0.957198,-1.38178,-0.0667331,0.0752613,0.0915433,0.0774806,0.141397,-0.0545968,0.0365835,-0.0983877,-0.181147
-191.942,0.945134,0.0587543,6,63,0,204.671,-0.149266,-8.98643,0.0518871,-2.33857,-1.15208,-1.45472,0.771845,0.00089321,0.511478,0.518044,2.9516,-0.663555,0.516464,1.19461,-1.94957,0.0546842,0.941709,0.878743,0.165389,0.11686,0.239608,0.323544,1.82981,0.15315,-6.90254,-3.40049,-4.29374,2.27818,0.0026364,1.50968,1.52906,-0.0775432,0.0603541,0.139603,-0.227828,0.0063904,0.110048,0.10269,0.0193274,-0.149266
-191.737,0.952928,0.0587543,6,63,0,203.654,-0.14604,-9.10538,0.658673,-2.32456,-1.09112,-1.50681,0.88178,-0.142144,0.393466,0.626851,3.35841,-0.676279,0.653706,1.35486,-2.03578,-0.209583,0.899236,1.24699,-0.337337,0.0981141,0.261151,0.326109,1.77343,2.2121,-7.80685,-3.66444,-5.0605,2.96138,-0.477377,1.32142,2.10522,-0.0663525,0.0641378,0.132931,-0.199739,-0.020563,0.0882277,0.122347,-0.0330975,-0.14604
-191.075,0.99531,0.0587543,6,63,0,205.351,-0.128064,-8.6821,-0.306185,-2.02636,-1.06442,-1.15194,0.163359,-0.494473,-1.02117,-1.58054,3.08981,-0.879467,1.23647,1.35414,-0.942604,1.03455,0.941728,1.5553,-0.717224,0.0723042,0.257308,0.33163,2.53782,-0.946053,-6.26108,-3.28887,-3.55927,0.504748,-1.52783,-3.15523,-4.88356,-0.0635892,0.0894018,0.0979103,-0.0681542,0.0748025,0.0680909,0.112455,-0.0518583,-0.128064
-191.857,0.980405,0.0587543,6,63,0,202.28,-0.0986009,-3.00036,0.389536,-1.21014,-0.530557,-0.950348,0.928192,-1.79746,-0.701159,0.740172,3.61479,-0.376793,0.538343,2.13943,-0.0762548,2.10594,0.981844,-0.9085,-0.530828,0.132244,0.385342,0.428952,2.88263,1.40809,-4.37439,-1.91785,-3.43531,3.35522,-6.49745,-2.53454,2.67556,-0.0498285,0.0711925,0.282926,-0.0100842,0.278497,0.129843,-0.120143,-0.0701987,-0.0986009
-188.469,0.998054,0.0587543,6,63,0,200.267,-0.0895081,-7.53532,-0.204347,-0.764467,-0.872525,-0.360873,1.08862,-0.628463,-0.0416598,0.109872,3.88272,-0.305792,0.753196,0.541402,-0.0456716,-0.176006,1.3054,1.36134,0.741455,0.126105,0.244407,0.361023,2.883,-0.793423,-2.96821,-3.38777,-1.40117,4.22682,-2.44015,-0.161753,0.426602,-0.038562,0.094982,0.0682736,-0.00575944,-0.0221953,0.164618,0.171672,0.0935015,-0.0895081
-187.737,0.917101,0.0587543,6,63,0,201.575,-0.141356,-3.05898,-0.504943,-0.802012,-0.461472,-1.04156,1.04266,-2.51261,0.747967,0.803959,4.28124,-0.127355,0.282367,0.335058,-0.81654,0.437708,0.936484,-0.48164,-1.1925,0.313264,0.33764,0.381906,2.21225,-2.16178,-3.4336,-1.97567,-4.45916,4.46387,-10.7571,3.20222,3.44194,-0.0398958,0.0884555,0.104962,-0.255792,0.137118,0.293367,-0.150881,-0.373566,-0.141356
-193.216,0.937843,0.0587543,6,63,0,202.099,-0.0805608,-9.58318,-0.477014,-0.469677,-1.29678,-0.463887,0.594253,-2.14299,0.145625,0.443892,2.72717,-0.587674,0.911655,1.88713,-0.632434,0.812995,0.909176,-0.345012,-1.49067,0.0949029,0.177117,0.474939,6.54287,-1.3009,-1.28089,-3.53655,-1.2651,1.62063,-5.8443,0.397146,1.21057,-0.055772,0.0865187,0.179094,-0.0600198,0.0771556,0.0862834,-0.0327426,-0.141469,-0.0805608
-188.086,0.968321,0.0587543,6,63,0,210.224,-0.117964,-12.8866,-0.520764,-1.3037,-0.952262,-0.916312,-0.257106,-1.07774,1.15969,-1.32263,3.74259,-0.704067,0.741294,1.70463,-1.01917,1.36968,2.04763,0.0282442,0.786597,0.131144,0.297536,0.388361,2.20292,-1.94901,-4.87923,-3.56393,-3.42938,-0.962243,-4.03356,4.34025,-4.95008,-0.0923339,0.0972159,0.223551,-0.133658,0.179625,0.268534,0.00370404,0.103157,-0.117964
-193.818,0.935056,0.0587543,6,63,0,205.648,-0.102279,-7.43388,-1.09584,-1.05397,-1.25426,-0.345535,0.310327,-0.335171,-1.0879,1.22947,2.45935,-0.26491,0.497269,0.332964,0.235909,0.106878,1.52683,0.371398,-1.56434,0.134766,0.378638,0.367666,2.20728,-2.69506,-2.59209,-3.08465,-0.849792,0.763202,-0.824304,-2.67553,3.0237,-0.0357009,0.067015,0.0448724,0.0317926,0.0144036,0.205765,0.0500519,-0.21082,-0.102279
-189.473,0.873921,0.0587543,6,63,0,202.102,-0.178378,-9.47075,-0.608147,-1.7149,-0.968522,-0.932848,0.4729,-0.13267,1.36128,0.367206,3.20357,-0.516685,0.423257,1.06796,-1.40052,0.69489,0.846392,-0.483472,0.156637,0.142151,0.377125,0.404711,3.99792,-1.94824,-5.4938,-3.10273,-2.98844,1.51497,-0.425017,4.36095,1.17637,-0.0734473,0.0601664,0.151811,-0.199085,0.0987794,0.120316,-0.0687261,0.0222661,-0.178378
-195.598,1,0.0587543,6,63,0,207.597,-0.10907,-6.75271,0.618233,-2.33589,-1.31358,-1.1866,0.529575,-1.96466,-0.427597,-0.566755,1.54927,-0.645847,1.28618,1.53533,0.721112,-0.814023,1.56286,0.736996,-0.789575,0.087845,0.367336,0.333186,1.9965,0.957811,-3.61893,-2.03509,-1.83836,0.820456,-3.04379,-0.662465,-0.878059,-0.0567344,0.112985,0.134871,0.0633461,-0.0715079,0.137289,0.0647414,-0.0693602,-0.10907
-191.888,0.997485,0.0587543,6,63,0,204.573,-0.171684,-4.09985,-0.32628,-1.70624,-0.300436,-0.94226,0.901329,0.138445,1.0971,0.0534047,3.94808,-0.606783,0.61685,1.32936,-0.568361,-0.450842,0.390182,0.0533227,-0.0112341,0.100281,0.415881,0.44783,3.40528,-1.28818,-6.73638,-1.18614,-3.72012,3.55852,0.546593,4.33145,0.210846,-0.0608486,0.0618581,0.133309,-0.0569956,-0.0452107,0.0391277,0.00534723,-0.00112657,-0.171684
-191.465,0.99876,0.0587543,7,127,0,203.387,-0.116306,-13.5413,0.29448,-1.09575,-1.71829,-0.781295,-0.92977,-1.70938,0.70355,-1.02418,2.08761,-0.864638,1.37691,1.09084,-1.48747,0.860191,0.200537,0.610607,-0.330168,0.0716444,0.330557,0.351606,2.16158,0.61476,-2.28751,-3.58712,-1.63104,-1.941,-3.56853,1.46874,-2.1381,-0.0619465,0.0986477,0.0781526,-0.106569,0.0616279,0.0143674,0.0437466,-0.0236547,-0.116306
-193.495,0.970083,0.0587543,6,63,0,200.045,-0.14401,-12.5064,-0.975234,-0.373424,-1.06424,-0.959852,-0.299926,-1.75614,1.31824,1.60926,3.72608,-0.809563,1.22025,1.18271,-1.27009,0.259961,1.0911,-0.420215,0.652917,0.0691312,0.349628,0.402793,3.48614,-3.6338,-1.39141,-3.96545,-3.57648,-1.11755,-6.54351,4.91185,5.99621,-0.055966,0.0843574,0.081762,-0.0878025,0.0179714,0.0754287,-0.0290499,0.0451369,-0.14401
-198.411,0.915131,0.0587543,6,63,0,206.059,-0.0973291,-12.1133,-0.622733,0.173236,-1.134,-0.432629,-0.322299,-1.72361,1.04513,2.03986,3.01281,-0.889355,1.59957,1.72172,-1.27449,0.489578,0.958187,0.327006,1.44751,0.083157,0.194758,0.456142,2.86018,-1.87617,0.521926,-3.41652,-1.30343,-0.971026,-5.1929,3.14877,6.1457,-0.0739561,0.133015,0.143173,-0.105983,0.0407118,0.07968,0.0271928,0.120371,-0.0973291
-189.476,0.976582,0.0587543,6,63,0,211.894,-0.168442,-7.96687,1.0304,-1.37303,-0.776935,-1.30395,0.93633,-2.25506,0.887186,-0.352994,3.30156,-0.396245,0.356162,1.04417,-0.461097,-0.105768,1.89581,0.111776,-1.96306,0.183404,0.304611,0.319638,1.59498,3.40192,-4.53315,-2.5651,-4.30507,3.09135,-7.44521,2.9291,-1.16543,-0.0726728,0.0653214,0.191506,-0.0845669,-0.0193982,0.347699,0.0205002,-0.360032,-0.168442
